"theta","dist","k","scs"
0.212142857142857,"faith",4,0.0768580273338576
0.212142857142857,"faith",5,0.0754056614597003
0.212142857142857,"faith",6,0.100962583945777
0.212142857142857,"faith",7,0.0828731397199693
0.212142857142857,"faith",8,0.0606517336750339
0.212142857142857,"faith",9,0.127420074478898
0.212142857142857,"faith",10,0.10747102224375
0.212142857142857,"faith",11,0.200799663299663
0.212142857142857,"faith",12,0.182786195286195
0.212142857142857,"faith",13,0.172613035113035
0.212142857142857,"faith",14,0.171007696007696
0.212142857142857,"faith",15,0.189424001924002
0.212142857142857,"faith",16,0.151905964405964
0.212142857142857,"faith",17,0.139069264069264
0.212142857142857,"faith",18,0.192099567099567
0.212142857142857,"faith",19,0.245743145743146
0.212142857142857,"faith",20,0.230591630591631
0.212142857142857,"faith",21,0.215440115440115
0.212142857142857,"faith",22,0.19004329004329
0.212142857142857,"faith",23,0.16984126984127
0.212142857142857,"faith",24,0.13953823953824
0.212142857142857,"faith",25,0.134487734487734
0.212142857142857,"faith",26,0.123232323232323
0.212142857142857,"faith",27,0.103030303030303
0.212142857142857,"faith",28,0.0909090909090909
0.212142857142857,"faith",29,0.0545454545454545
0.212142857142857,"faith",30,0.0181818181818182
0.212142857142857,"faith",31,0.00606060606060606
0.212142857142857,"faith",32,0.0151515151515152
0.212142857142857,"faith",33,0
0.282857142857143,"cosine",2,-0.116179077891995
0.282857142857143,"cosine",3,-0.0947481471668119
0.282857142857143,"cosine",4,-0.073861928014021
0.282857142857143,"cosine",5,-0.0258964415125283
0.282857142857143,"cosine",6,0.0331710677924394
0.282857142857143,"cosine",7,0.0270525218700343
0.282857142857143,"cosine",8,0.0119010067185192
0.282857142857143,"cosine",9,-0.00528835231647236
0.282857142857143,"cosine",10,0.0250146779865579
0.282857142857143,"cosine",11,-0.0191243349902034
0.282857142857143,"cosine",12,-0.0320893567595595
0.282857142857143,"cosine",13,-0.0603721850423878
0.282857142857143,"cosine",14,0.0361596736596737
0.282857142857143,"cosine",15,0.0795940170940171
0.282857142857143,"cosine",16,0.15717010339436
0.282857142857143,"cosine",17,0.0983704768688327
0.282857142857143,"cosine",18,0.0915596199416364
0.282857142857143,"cosine",19,0.109703579473156
0.282857142857143,"cosine",20,0.0668930418332332
0.282857142857143,"cosine",21,0.0663336663336663
0.282857142857143,"cosine",22,0.0381673881673882
0.282857142857143,"cosine",23,0.023015873015873
0.282857142857143,"cosine",24,0.0624098124098124
0.282857142857143,"cosine",25,0.0422077922077922
0.282857142857143,"cosine",26,0.0996392496392496
0.282857142857143,"cosine",27,0.0606060606060606
0.282857142857143,"cosine",28,0.0454545454545455
0.282857142857143,"cosine",29,0.0303030303030303
0.282857142857143,"cosine",30,0.0151515151515152
0.282857142857143,"cosine",31,0
0.282857142857143,"cosine",32,-0.0303030303030303
0.282857142857143,"cosine",33,0
0.282857142857143,"jaccard",2,-0.116179077891995
0.282857142857143,"jaccard",3,-0.0947481471668119
0.282857142857143,"jaccard",4,-0.073861928014021
0.282857142857143,"jaccard",5,-0.0317525957865871
0.282857142857143,"jaccard",6,-0.0804363564588695
0.282857142857143,"jaccard",7,-0.092477114518307
0.282857142857143,"jaccard",8,-0.0715640174981143
0.282857142857143,"jaccard",9,-0.0877625415147976
0.282857142857143,"jaccard",10,-0.0473585011107572
0.282857142857143,"jaccard",11,-0.0192603439843984
0.282857142857143,"jaccard",12,-0.0445128692369236
0.282857142857143,"jaccard",13,0.0195896948656405
0.282857142857143,"jaccard",14,0.000941676217621825
0.282857142857143,"jaccard",15,0.00599218126812688
0.282857142857143,"jaccard",16,0.064059974487782
0.282857142857143,"jaccard",17,0.0489084593362668
0.282857142857143,"jaccard",18,0.00511760966306421
0.282857142857143,"jaccard",19,-0.0172287548031255
0.282857142857143,"jaccard",20,0.0444490856771559
0.282857142857143,"jaccard",21,0.0692151070106829
0.282857142857143,"jaccard",22,0.0477513227513228
0.282857142857143,"jaccard",23,0.108159189738137
0.282857142857143,"jaccard",24,0.0692437192437192
0.282857142857143,"jaccard",25,0.0443796943796944
0.282857142857143,"jaccard",26,0.0195156695156695
0.282857142857143,"jaccard",27,0.0619834710743802
0.282857142857143,"jaccard",28,0.046831955922865
0.282857142857143,"jaccard",29,0.0272727272727273
0.282857142857143,"jaccard",30,0.0121212121212121
0.282857142857143,"jaccard",31,0
0.282857142857143,"jaccard",32,-0.0303030303030303
0.282857142857143,"jaccard",33,0
0.282857142857143,"hamman",2,-0.0546284644538857
0.282857142857143,"hamman",3,-0.0880899785170342
0.282857142857143,"hamman",4,-0.122568639551503
0.282857142857143,"hamman",5,-0.146416137083211
0.282857142857143,"hamman",6,-0.144852171745633
0.282857142857143,"hamman",7,-0.207175814921679
0.282857142857143,"hamman",8,-0.2283879361338
0.282857142857143,"hamman",9,-0.223238949107933
0.282857142857143,"hamman",10,-0.23288082238617
0.282857142857143,"hamman",11,-0.210153549658897
0.282857142857143,"hamman",12,-0.187426276931625
0.282857142857143,"hamman",13,-0.189957079462427
0.282857142857143,"hamman",14,-0.156785074699513
0.282857142857143,"hamman",15,-0.197497830452376
0.282857142857143,"hamman",16,-0.169630874176329
0.282857142857143,"hamman",17,-0.15222299345676
0.282857142857143,"hamman",18,-0.194702982202982
0.282857142857143,"hamman",19,-0.198238335738336
0.282857142857143,"hamman",20,-0.220923520923521
0.282857142857143,"hamman",21,-0.22979797979798
0.282857142857143,"hamman",22,-0.217171717171717
0.282857142857143,"hamman",23,-0.247474747474747
0.282857142857143,"hamman",24,-0.257575757575758
0.282857142857143,"hamman",25,-0.227272727272727
0.282857142857143,"hamman",26,-0.196969696969697
0.282857142857143,"hamman",27,-0.166666666666667
0.282857142857143,"hamman",28,-0.136363636363636
0.282857142857143,"hamman",29,-0.121212121212121
0.282857142857143,"hamman",30,-0.0909090909090909
0.282857142857143,"hamman",31,-0.0606060606060606
0.282857142857143,"hamman",32,-0.0303030303030303
0.282857142857143,"hamman",33,0
0.282857142857143,"simple matching",2,0.0599712861889198
0.282857142857143,"simple matching",3,0.135485311895218
0.282857142857143,"simple matching",4,0.0370952131485114
0.282857142857143,"simple matching",5,0.0741868374496498
0.282857142857143,"simple matching",6,-0.0206169436350646
0.282857142857143,"simple matching",7,-0.0501062807045771
0.282857142857143,"simple matching",8,-0.0063390590395938
0.282857142857143,"simple matching",9,-0.0436724562128079
0.282857142857143,"simple matching",10,-0.0444724299269754
0.282857142857143,"simple matching",11,-0.145152843789207
0.282857142857143,"simple matching",12,-0.140001328637692
0.282857142857143,"simple matching",13,-0.17251652388016
0.282857142857143,"simple matching",14,-0.187668039031675
0.282857142857143,"simple matching",15,-0.185243796607433
0.282857142857143,"simple matching",16,-0.190663780663781
0.282857142857143,"simple matching",17,-0.226253443526171
0.282857142857143,"simple matching",18,-0.252477152477152
0.282857142857143,"simple matching",19,-0.25045695045695
0.282857142857143,"simple matching",20,-0.234656084656085
0.282857142857143,"simple matching",21,-0.235353535353535
0.282857142857143,"simple matching",22,-0.205050505050505
0.282857142857143,"simple matching",23,-0.193939393939394
0.282857142857143,"simple matching",24,-0.168181818181818
0.282857142857143,"simple matching",25,-0.137878787878788
0.282857142857143,"simple matching",26,-0.117676767676768
0.282857142857143,"simple matching",27,-0.0873737373737374
0.282857142857143,"simple matching",28,-0.0722222222222222
0.282857142857143,"simple matching",29,-0.0545454545454545
0.282857142857143,"simple matching",30,-0.0242424242424242
0.282857142857143,"simple matching",31,-0.0151515151515152
0.282857142857143,"simple matching",32,-0.0303030303030303
0.282857142857143,"simple matching",33,0
0.282857142857143,"faith",2,-0.0119191754163161
0.282857142857143,"faith",3,-0.0947481471668119
0.282857142857143,"faith",4,-0.0282844426487164
0.282857142857143,"faith",5,0.106518728256274
0.282857142857143,"faith",6,0.0821242215863765
0.282857142857143,"faith",7,0.055253920867956
0.282857142857143,"faith",8,0.0464516120656472
0.282857142857143,"faith",9,0.0414011070151421
0.282857142857143,"faith",10,0.0273333314275828
0.282857142857143,"faith",11,0.0576363617306131
0.282857142857143,"faith",12,0.113227992322244
0.282857142857143,"faith",13,0.10236283986284
0.282857142857143,"faith",14,0.0872113247113247
0.282857142857143,"faith",15,0.103884549498585
0.282857142857143,"faith",16,0.0880997316523632
0.282857142857143,"faith",17,0.0729482165008481
0.282857142857143,"faith",18,0.0729482165008481
0.282857142857143,"faith",19,0.127300785634119
0.282857142857143,"faith",20,0.112149270482604
0.282857142857143,"faith",21,0.0729477312810646
0.282857142857143,"faith",22,0.125953984287318
0.282857142857143,"faith",23,0.105754514845424
0.282857142857143,"faith",24,0.085016835016835
0.282857142857143,"faith",25,0.0547138047138047
0.282857142857143,"faith",26,0.0749158249158249
0.282857142857143,"faith",27,0.0597643097643098
0.282857142857143,"faith",28,0.0749158249158249
0.282857142857143,"faith",29,0.0805555555555556
0.282857142857143,"faith",30,0.0303030303030303
0.282857142857143,"faith",31,0.0151515151515152
0.282857142857143,"faith",32,0.0151515151515152
0.282857142857143,"faith",33,0
0.353571428571429,"cosine",2,-0.116179077891995
0.353571428571429,"cosine",3,-0.0947481471668119
0.353571428571429,"cosine",4,-0.073861928014021
0.353571428571429,"cosine",5,-0.0547356096632329
0.353571428571429,"cosine",6,-0.0412979648232329
0.353571428571429,"cosine",7,-0.0428351936913673
0.353571428571429,"cosine",8,-0.0110169225020286
0.353571428571429,"cosine",9,-0.065877060997979
0.353571428571429,"cosine",10,-0.0612290880263793
0.353571428571429,"cosine",11,-0.0382697959019736
0.353571428571429,"cosine",12,-0.0394036188714069
0.353571428571429,"cosine",13,-0.0165960132560357
0.353571428571429,"cosine",14,-0.0119060686866258
0.353571428571429,"cosine",15,-0.0111560442283834
0.353571428571429,"cosine",16,-0.00915933388338827
0.353571428571429,"cosine",17,0.0017328679093385
0.353571428571429,"cosine",18,0.0101021558164415
0.353571428571429,"cosine",19,0.0209925885102701
0.353571428571429,"cosine",20,-0.0383536885845116
0.353571428571429,"cosine",21,-0.0172503457607822
0.353571428571429,"cosine",22,0.00504587998881521
0.353571428571429,"cosine",23,0.0253246753246753
0.353571428571429,"cosine",24,0.0184602154299124
0.353571428571429,"cosine",25,-0.0245845462352639
0.353571428571429,"cosine",26,-0.00542328042328042
0.353571428571429,"cosine",27,0.0229215229215229
0.353571428571429,"cosine",28,0.0307359307359307
0.353571428571429,"cosine",29,0.0176767676767677
0.353571428571429,"cosine",30,-0.0365079365079365
0.353571428571429,"cosine",31,0.0151515151515152
0.353571428571429,"cosine",32,0.0151515151515152
0.353571428571429,"cosine",33,0
0.353571428571429,"jaccard",2,-0.116179077891995
0.353571428571429,"jaccard",3,-0.104164958317051
0.353571428571429,"jaccard",4,-0.073861928014021
0.353571428571429,"jaccard",5,-0.0547356096632329
0.353571428571429,"jaccard",6,-0.0804363564588695
0.353571428571429,"jaccard",7,-0.0772112942133786
0.353571428571429,"jaccard",8,-0.0704140102709524
0.353571428571429,"jaccard",9,-0.0661475831034412
0.353571428571429,"jaccard",10,-0.0820792659357685
0.353571428571429,"jaccard",11,-0.0625100162622724
0.353571428571429,"jaccard",12,0.00241446583218384
0.353571428571429,"jaccard",13,-0.0170554708077269
0.353571428571429,"jaccard",14,-0.0120049657572219
0.353571428571429,"jaccard",15,-0.0127879714337738
0.353571428571429,"jaccard",16,-0.0358458753219466
0.353571428571429,"jaccard",17,-0.0462676094697221
0.353571428571429,"jaccard",18,-0.0350627114699729
0.353571428571429,"jaccard",19,-0.0354283009455423
0.353571428571429,"jaccard",20,-0.03336971670305
0.353571428571429,"jaccard",21,-0.0340801465288269
0.353571428571429,"jaccard",22,-0.0319257604203841
0.353571428571429,"jaccard",23,-0.0366045218447964
0.353571428571429,"jaccard",24,-0.0165376785976239
0.353571428571429,"jaccard",25,-0.0118527637965437
0.353571428571429,"jaccard",26,-0.00432170169012274
0.353571428571429,"jaccard",27,0.0286347045705334
0.353571428571429,"jaccard",28,0.0264069264069264
0.353571428571429,"jaccard",29,0.00909090909090909
0.353571428571429,"jaccard",30,0.0151515151515151
0.353571428571429,"jaccard",31,0.0151515151515152
0.353571428571429,"jaccard",32,0.0151515151515152
0.353571428571429,"jaccard",33,0
0.353571428571429,"hamman",2,-0.0546284644538857
0.353571428571429,"hamman",3,-0.0772646618427696
0.353571428571429,"hamman",4,-0.0970514872880099
0.353571428571429,"hamman",5,-0.0702099172529405
0.353571428571429,"hamman",6,-0.0475547945978178
0.353571428571429,"hamman",7,-0.0542888013318246
0.353571428571429,"hamman",8,-0.0618645589075821
0.353571428571429,"hamman",9,-0.0681416151846384
0.353571428571429,"hamman",10,-0.0585010506374978
0.353571428571429,"hamman",11,-0.0917642808193047
0.353571428571429,"hamman",12,-0.166945323130237
0.353571428571429,"hamman",13,-0.142858866722503
0.353571428571429,"hamman",14,-0.180585828313101
0.353571428571429,"hamman",15,-0.180390821299912
0.353571428571429,"hamman",16,-0.21693697716425
0.353571428571429,"hamman",17,-0.252898027898028
0.353571428571429,"hamman",18,-0.230170755170755
0.353571428571429,"hamman",19,-0.199867724867725
0.353571428571429,"hamman",20,-0.169564694564695
0.353571428571429,"hamman",21,-0.179665704665705
0.353571428571429,"hamman",22,-0.16451418951419
0.353571428571429,"hamman",23,-0.147126022126022
0.353571428571429,"hamman",24,-0.177429052429052
0.353571428571429,"hamman",25,-0.181529581529582
0.353571428571429,"hamman",26,-0.142424242424242
0.353571428571429,"hamman",27,-0.140909090909091
0.353571428571429,"hamman",28,-0.110606060606061
0.353571428571429,"hamman",29,-0.121212121212121
0.353571428571429,"hamman",30,-0.0909090909090909
0.353571428571429,"hamman",31,-0.0606060606060606
0.353571428571429,"hamman",32,-0.0303030303030303
0.353571428571429,"hamman",33,0
0.353571428571429,"simple matching",2,0.0868382071161555
0.353571428571429,"simple matching",3,0.103531510808024
0.353571428571429,"simple matching",4,0.112810930904082
0.353571428571429,"simple matching",5,0.087229615284259
0.353571428571429,"simple matching",6,0.113664634561099
0.353571428571429,"simple matching",7,0.135508276423836
0.353571428571429,"simple matching",8,0.122070881226054
0.353571428571429,"simple matching",9,0.115627367093643
0.353571428571429,"simple matching",10,0.10998445998446
0.353571428571429,"simple matching",11,0.0972191399395774
0.353571428571429,"simple matching",12,0.0950764613808092
0.353571428571429,"simple matching",13,0.0819803455796225
0.353571428571429,"simple matching",14,0.0796662800251317
0.353571428571429,"simple matching",15,0.0643258964595904
0.353571428571429,"simple matching",16,0.0563341807963124
0.353571428571429,"simple matching",17,0.0580043910689072
0.353571428571429,"simple matching",18,0.0490267126630763
0.353571428571429,"simple matching",19,0.0122176917592877
0.353571428571429,"simple matching",20,0.000999207171121211
0.353571428571429,"simple matching",21,-0.00949494949494951
0.353571428571429,"simple matching",22,-0.0348240488361815
0.353571428571429,"simple matching",23,-0.0101820342462054
0.353571428571429,"simple matching",24,0.0246467197224773
0.353571428571429,"simple matching",25,0.0172170422170422
0.353571428571429,"simple matching",26,0.0129148629148629
0.353571428571429,"simple matching",27,0.00417637917637918
0.353571428571429,"simple matching",28,0.0151515151515151
0.353571428571429,"simple matching",29,0.0151515151515152
0.353571428571429,"simple matching",30,-0.0606060606060606
0.353571428571429,"simple matching",31,-0.0454545454545455
0.353571428571429,"simple matching",32,-0.0303030303030303
0.353571428571429,"simple matching",33,0
0.353571428571429,"faith",2,-0.116179077891995
0.353571428571429,"faith",3,-0.0947481471668119
0.353571428571429,"faith",4,-0.073861928014021
0.353571428571429,"faith",5,-0.0579018786224989
0.353571428571429,"faith",6,-0.0386179017890903
0.353571428571429,"faith",7,-0.0428351936913673
0.353571428571429,"faith",8,-0.0707265208471919
0.353571428571429,"faith",9,-0.0476732476930453
0.353571428571429,"faith",10,-0.026011572935434
0.353571428571429,"faith",11,-0.020961067884929
0.353571428571429,"faith",12,-0.0159105628344239
0.353571428571429,"faith",13,-0.0173922136741246
0.353571428571429,"faith",14,-0.00264800295103324
0.353571428571429,"faith",15,-0.0177995181025484
0.353571428571429,"faith",16,0.033779550969164
0.353571428571429,"faith",17,0.099209683625268
0.353571428571429,"faith",18,0.0709268553424398
0.353571428571429,"faith",19,0.0209925885102701
0.353571428571429,"faith",20,-0.0383536885845116
0.353571428571429,"faith",21,-0.0370098880400731
0.353571428571429,"faith",22,-0.0183019088191502
0.353571428571429,"faith",23,0.00807924445695343
0.353571428571429,"faith",24,0.008901788447243
0.353571428571429,"faith",25,0.012942192487647
0.353571428571429,"faith",26,0.0431235431235431
0.353571428571429,"faith",27,0.0229215229215229
0.353571428571429,"faith",28,0.0108093926275744
0.353571428571429,"faith",29,0.00909090909090909
0.353571428571429,"faith",30,0.0151515151515151
0.353571428571429,"faith",31,0.0151515151515152
0.353571428571429,"faith",32,0.0151515151515152
0.353571428571429,"faith",33,0
0.424285714285714,"cosine",2,-0.116179077891995
0.424285714285714,"cosine",3,-0.102050413677614
0.424285714285714,"cosine",4,-0.0890962935147773
0.424285714285714,"cosine",5,-0.0666118347219318
0.424285714285714,"cosine",6,-0.0534632595740266
0.424285714285714,"cosine",7,-0.0421411885954983
0.424285714285714,"cosine",8,-0.0199026437304279
0.424285714285714,"cosine",9,-0.00744226510407875
0.424285714285714,"cosine",10,0.00288595848057464
0.424285714285714,"cosine",11,0.0123197052888675
0.424285714285714,"cosine",12,0.0215105093734215
0.424285714285714,"cosine",13,0.00722210217091153
0.424285714285714,"cosine",14,0.00269601177920362
0.424285714285714,"cosine",15,-0.0808495115217804
0.424285714285714,"cosine",16,-0.0583578350211531
0.424285714285714,"cosine",17,-0.0557622724007783
0.424285714285714,"cosine",18,-0.0573507548106479
0.424285714285714,"cosine",19,-0.034581672924701
0.424285714285714,"cosine",20,-0.0476754583565729
0.424285714285714,"cosine",21,-0.0550829552104574
0.424285714285714,"cosine",22,0.00739210284664831
0.424285714285714,"cosine",23,-0.0199465459653547
0.424285714285714,"cosine",24,0.00373490819715076
0.424285714285714,"cosine",25,-0.0146480282703193
0.424285714285714,"cosine",26,-0.0129233511586453
0.424285714285714,"cosine",27,-0.0198253290006738
0.424285714285714,"cosine",28,-0.0107873607873608
0.424285714285714,"cosine",29,-0.0141567187021732
0.424285714285714,"cosine",30,0.0151515151515151
0.424285714285714,"cosine",31,0.0151515151515152
0.424285714285714,"cosine",32,-0.0303030303030303
0.424285714285714,"cosine",33,0
0.424285714285714,"jaccard",2,-0.116179077891995
0.424285714285714,"jaccard",3,-0.0947481471668119
0.424285714285714,"jaccard",4,-0.073861928014021
0.424285714285714,"jaccard",5,-0.0579018786224989
0.424285714285714,"jaccard",6,-0.0386179017890903
0.424285714285714,"jaccard",7,-0.0735200443778447
0.424285714285714,"jaccard",8,-0.0704140102709524
0.424285714285714,"jaccard",9,-0.0661475831034412
0.424285714285714,"jaccard",10,-0.0651715661709785
0.424285714285714,"jaccard",11,-0.0823300660071824
0.424285714285714,"jaccard",12,-0.100068424792479
0.424285714285714,"jaccard",13,-0.0359658606899151
0.424285714285714,"jaccard",14,-0.0546138793379337
0.424285714285714,"jaccard",15,-0.0142098389338933
0.424285714285714,"jaccard",16,-0.00915933388338827
0.424285714285714,"jaccard",17,0.000413267194584403
0.424285714285714,"jaccard",18,0.0361806720658395
0.424285714285714,"jaccard",19,0.042361610909998
0.424285714285714,"jaccard",20,0.0759764858203607
0.424285714285714,"jaccard",21,0.0608249706688455
0.424285714285714,"jaccard",22,0.0456734555173304
0.424285714285714,"jaccard",23,0.0327472586830876
0.424285714285714,"jaccard",24,0.0374378707712041
0.424285714285714,"jaccard",25,0.0329396910279263
0.424285714285714,"jaccard",26,0.0298701298701299
0.424285714285714,"jaccard",27,0.0229215229215229
0.424285714285714,"jaccard",28,0.0171717171717172
0.424285714285714,"jaccard",29,0.00909090909090909
0.424285714285714,"jaccard",30,0.0151515151515151
0.424285714285714,"jaccard",31,0.0151515151515152
0.424285714285714,"jaccard",32,0.0151515151515152
0.424285714285714,"jaccard",33,0
0.424285714285714,"hamman",2,-0.0546284644538857
0.424285714285714,"hamman",3,-0.0566094270413539
0.424285714285714,"hamman",4,-0.0873755827938022
0.424285714285714,"hamman",5,-0.0846924036815079
0.424285714285714,"hamman",6,-0.0776833679956074
0.424285714285714,"hamman",7,-0.0723604999952147
0.424285714285714,"hamman",8,-0.0687569109944691
0.424285714285714,"hamman",9,-0.0681416151846384
0.424285714285714,"hamman",10,-0.0585010506374978
0.424285714285714,"hamman",11,-0.0917642808193047
0.424285714285714,"hamman",12,-0.166945323130237
0.424285714285714,"hamman",13,-0.169077561624353
0.424285714285714,"hamman",14,-0.152613050941928
0.424285714285714,"hamman",15,-0.136444756141726
0.424285714285714,"hamman",16,-0.146564294291567
0.424285714285714,"hamman",17,-0.193209820482548
0.424285714285714,"hamman",18,-0.156685486230941
0.424285714285714,"hamman",19,-0.180386784932239
0.424285714285714,"hamman",20,-0.162998617544072
0.424285714285714,"hamman",21,-0.193301647847102
0.424285714285714,"hamman",22,-0.136271556726102
0.424285714285714,"hamman",23,-0.176469237832874
0.424285714285714,"hamman",24,-0.177429052429052
0.424285714285714,"hamman",25,-0.181529581529582
0.424285714285714,"hamman",26,-0.142424242424242
0.424285714285714,"hamman",27,-0.140909090909091
0.424285714285714,"hamman",28,-0.110606060606061
0.424285714285714,"hamman",29,-0.121212121212121
0.424285714285714,"hamman",30,-0.0909090909090909
0.424285714285714,"hamman",31,-0.0606060606060606
0.424285714285714,"hamman",32,-0.0303030303030303
0.424285714285714,"hamman",33,0
0.424285714285714,"simple matching",2,0.0868382071161555
0.424285714285714,"simple matching",3,0.103531510808024
0.424285714285714,"simple matching",4,0.112810930904082
0.424285714285714,"simple matching",5,0.087229615284259
0.424285714285714,"simple matching",6,0.113664634561099
0.424285714285714,"simple matching",7,0.135508276423836
0.424285714285714,"simple matching",8,0.122070881226054
0.424285714285714,"simple matching",9,0.115627367093643
0.424285714285714,"simple matching",10,0.10998445998446
0.424285714285714,"simple matching",11,0.0972191399395774
0.424285714285714,"simple matching",12,0.0950764613808092
0.424285714285714,"simple matching",13,0.0819803455796225
0.424285714285714,"simple matching",14,0.0796662800251317
0.424285714285714,"simple matching",15,0.0643258964595904
0.424285714285714,"simple matching",16,0.0563341807963124
0.424285714285714,"simple matching",17,0.0580043910689072
0.424285714285714,"simple matching",18,0.0490267126630763
0.424285714285714,"simple matching",19,0.0122176917592877
0.424285714285714,"simple matching",20,0.000999207171121211
0.424285714285714,"simple matching",21,-0.00949494949494951
0.424285714285714,"simple matching",22,-0.0348240488361815
0.424285714285714,"simple matching",23,-0.0101820342462054
0.424285714285714,"simple matching",24,0.0246467197224773
0.424285714285714,"simple matching",25,0.0172170422170422
0.424285714285714,"simple matching",26,0.0129148629148629
0.424285714285714,"simple matching",27,0.00417637917637918
0.424285714285714,"simple matching",28,0.0151515151515151
0.424285714285714,"simple matching",29,0.0151515151515152
0.424285714285714,"simple matching",30,-0.0606060606060606
0.424285714285714,"simple matching",31,-0.0454545454545455
0.424285714285714,"simple matching",32,-0.0303030303030303
0.424285714285714,"simple matching",33,0
0.424285714285714,"faith",2,-0.116179077891995
0.424285714285714,"faith",3,-0.0947481471668119
0.424285714285714,"faith",4,-0.073861928014021
0.424285714285714,"faith",5,-0.0579018786224989
0.424285714285714,"faith",6,-0.0386179017890903
0.424285714285714,"faith",7,-0.0735200443778447
0.424285714285714,"faith",8,-0.0704140102709524
0.424285714285714,"faith",9,-0.0661475831034412
0.424285714285714,"faith",10,-0.0651715661709785
0.424285714285714,"faith",11,-0.0823300660071824
0.424285714285714,"faith",12,-0.100068424792479
0.424285714285714,"faith",13,-0.0359658606899151
0.424285714285714,"faith",14,-0.0546138793379337
0.424285714285714,"faith",15,-0.0142098389338933
0.424285714285714,"faith",16,-0.00915933388338827
0.424285714285714,"faith",17,0.000413267194584403
0.424285714285714,"faith",18,0.0361806720658395
0.424285714285714,"faith",19,0.042361610909998
0.424285714285714,"faith",20,0.0759764858203607
0.424285714285714,"faith",21,0.0608249706688455
0.424285714285714,"faith",22,0.0456734555173304
0.424285714285714,"faith",23,0.0327472586830876
0.424285714285714,"faith",24,0.0374378707712041
0.424285714285714,"faith",25,0.0329396910279263
0.424285714285714,"faith",26,0.0298701298701299
0.424285714285714,"faith",27,0.0229215229215229
0.424285714285714,"faith",28,0.0171717171717172
0.424285714285714,"faith",29,0.00909090909090909
0.424285714285714,"faith",30,0.0151515151515151
0.424285714285714,"faith",31,0.0151515151515152
0.424285714285714,"faith",32,0.0151515151515152
0.424285714285714,"faith",33,0
0.495,"cosine",2,-0.116179077891995
0.495,"cosine",3,-0.102050413677614
0.495,"cosine",4,-0.0890962935147773
0.495,"cosine",5,-0.0666118347219318
0.495,"cosine",6,-0.0534632595740266
0.495,"cosine",7,-0.0421411885954983
0.495,"cosine",8,-0.0199026437304279
0.495,"cosine",9,-0.00744226510407875
0.495,"cosine",10,0.00288595848057464
0.495,"cosine",11,0.0123197052888675
0.495,"cosine",12,0.0215105093734215
0.495,"cosine",13,0.00722210217091153
0.495,"cosine",14,0.00269601177920362
0.495,"cosine",15,-0.0808495115217804
0.495,"cosine",16,-0.0583578350211531
0.495,"cosine",17,-0.0557622724007783
0.495,"cosine",18,-0.0573507548106479
0.495,"cosine",19,-0.034581672924701
0.495,"cosine",20,-0.0476754583565729
0.495,"cosine",21,-0.0550829552104574
0.495,"cosine",22,0.00739210284664831
0.495,"cosine",23,-0.0199465459653547
0.495,"cosine",24,0.00373490819715076
0.495,"cosine",25,-0.0146480282703193
0.495,"cosine",26,-0.0129233511586453
0.495,"cosine",27,-0.0198253290006738
0.495,"cosine",28,-0.0107873607873608
0.495,"cosine",29,-0.0141567187021732
0.495,"cosine",30,0.0151515151515151
0.495,"cosine",31,0.0151515151515152
0.495,"cosine",32,-0.0303030303030303
0.495,"cosine",33,0
0.495,"jaccard",2,-0.116179077891995
0.495,"jaccard",3,-0.0947481471668119
0.495,"jaccard",4,-0.073861928014021
0.495,"jaccard",5,-0.0579018786224989
0.495,"jaccard",6,-0.0386179017890903
0.495,"jaccard",7,-0.0735200443778447
0.495,"jaccard",8,-0.0704140102709524
0.495,"jaccard",9,-0.0661475831034412
0.495,"jaccard",10,-0.0651715661709785
0.495,"jaccard",11,-0.0436954427385551
0.495,"jaccard",12,-0.0427318645304539
0.495,"jaccard",13,-0.036875520552637
0.495,"jaccard",14,-0.0330418581654626
0.495,"jaccard",15,-0.0111560442283834
0.495,"jaccard",16,-0.00915933388338827
0.495,"jaccard",17,0.000413267194584403
0.495,"jaccard",18,0.00717207701453762
0.495,"jaccard",19,0.00101316620924465
0.495,"jaccard",20,-0.0024574962074962
0.495,"jaccard",21,0.0120585806069677
0.495,"jaccard",22,0.0344588594494981
0.495,"jaccard",23,0.0327472586830876
0.495,"jaccard",24,0.0374378707712041
0.495,"jaccard",25,0.0329396910279263
0.495,"jaccard",26,0.0298701298701299
0.495,"jaccard",27,0.0229215229215229
0.495,"jaccard",28,0.0171717171717172
0.495,"jaccard",29,0.00909090909090909
0.495,"jaccard",30,0.0151515151515151
0.495,"jaccard",31,0.0151515151515152
0.495,"jaccard",32,0.0151515151515152
0.495,"jaccard",33,0
0.495,"hamman",2,-0.0546284644538857
0.495,"hamman",3,-0.0566094270413539
0.495,"hamman",4,-0.0873755827938022
0.495,"hamman",5,-0.0846924036815079
0.495,"hamman",6,-0.0776833679956074
0.495,"hamman",7,-0.0723604999952147
0.495,"hamman",8,-0.0687569109944691
0.495,"hamman",9,-0.0681416151846384
0.495,"hamman",10,-0.0585010506374978
0.495,"hamman",11,-0.0917642808193047
0.495,"hamman",12,-0.166945323130237
0.495,"hamman",13,-0.203719407631595
0.495,"hamman",14,-0.177066515069611
0.495,"hamman",15,-0.183102146105242
0.495,"hamman",16,-0.183379646382742
0.495,"hamman",17,-0.213682676685773
0.495,"hamman",18,-0.215814915179888
