"theta","dist","k","calins"
0,"cosine",2,36
0,"cosine",3,47
0,"cosine",4,60.7320261437908
0,"cosine",5,39.2647058823529
0,"cosine",6,44.5176470588235
0,"cosine",7,115.462962962963
0,"cosine",8,87.3333333333333
0,"cosine",9,80.2916666666667
0,"cosine",10,72.5925925925926
0,"cosine",11,59.3666666666667
0,"cosine",12,52.5858585858586
0,"cosine",13,851
0,"cosine",14,764.307692307692
0,"cosine",15,640
0,"cosine",16,548.533333333333
0,"cosine",17,466.125
0,"cosine",18,414.117647058824
0,"cosine",19,409.888888888889
0,"cosine",20,375.789473684211
0,"cosine",21,336.4
0,"cosine",22,296
0,"cosine",23,272.454545454545
0,"cosine",24,248.695652173913
0,"cosine",25,231.25
0,"cosine",26,22.8266666666667
0,"cosine",27,34.6769230769231
0,"cosine",28,18.1296296296296
0,"cosine",29,9.80769230769231
0,"cosine",30,111.724137931034
0,"cosine",31,82.3333333333333
0,"cosine",32,16.258064516129
0,"cosine",33,6.2421875
0,"cosine",34,44.6060606060606
0,"cosine",35,19.8529411764706
0,"cosine",36,32.8
0,"cosine",37,1.80555555555556
0,"cosine",38,7.78378378378378
0,"cosine",39,0.78328173374613
0,"cosine",40,5.64102564102564
0,"cosine",41,1.05
0,"cosine",42,0.737127371273713
0,"cosine",43,0.533333333333333
0,"cosine",44,0.223255813953488
0,"cosine",45,0.136363636363636
0,"cosine",46,0.355555555555556
0,"cosine",47,0.0521739130434783
0,"cosine",48,0.0170212765957447
0,"cosine",49,0.0104166666666667
0,"cosine",50,NA
0,"jaccard",2,36
0,"jaccard",3,47
0,"jaccard",4,60.7320261437908
0,"jaccard",5,39.2647058823529
0,"jaccard",6,44.5176470588235
0,"jaccard",7,115.462962962963
0,"jaccard",8,87.3333333333333
0,"jaccard",9,80.2916666666667
0,"jaccard",10,72.5925925925926
0,"jaccard",11,59.3666666666667
0,"jaccard",12,52.5858585858586
0,"jaccard",13,851
0,"jaccard",14,764.307692307692
0,"jaccard",15,640
0,"jaccard",16,548.533333333333
0,"jaccard",17,466.125
0,"jaccard",18,414.117647058824
0,"jaccard",19,409.888888888889
0,"jaccard",20,375.789473684211
0,"jaccard",21,336.4
0,"jaccard",22,296
0,"jaccard",23,272.454545454545
0,"jaccard",24,248.695652173913
0,"jaccard",25,231.25
0,"jaccard",26,22.8266666666667
0,"jaccard",27,34.6769230769231
0,"jaccard",28,18.1296296296296
0,"jaccard",29,9.80769230769231
0,"jaccard",30,111.724137931034
0,"jaccard",31,82.3333333333333
0,"jaccard",32,16.258064516129
0,"jaccard",33,6.2421875
0,"jaccard",34,44.6060606060606
0,"jaccard",35,19.8529411764706
0,"jaccard",36,32.8
0,"jaccard",37,1.80555555555556
0,"jaccard",38,7.78378378378378
0,"jaccard",39,0.78328173374613
0,"jaccard",40,5.64102564102564
0,"jaccard",41,1.05
0,"jaccard",42,0.737127371273713
0,"jaccard",43,0.533333333333333
0,"jaccard",44,0.223255813953488
0,"jaccard",45,0.136363636363636
0,"jaccard",46,0.355555555555556
0,"jaccard",47,0.0521739130434783
0,"jaccard",48,0.0170212765957447
0,"jaccard",49,0.0104166666666667
0,"jaccard",50,NA
0,"hamman",2,36
0,"hamman",3,47
0,"hamman",4,60.7320261437908
0,"hamman",5,39.2647058823529
0,"hamman",6,44.5176470588235
0,"hamman",7,115.462962962963
0,"hamman",8,87.3333333333333
0,"hamman",9,80.2916666666667
0,"hamman",10,72.5925925925926
0,"hamman",11,59.3666666666667
0,"hamman",12,52.5858585858586
0,"hamman",13,851
0,"hamman",14,764.307692307692
0,"hamman",15,640
0,"hamman",16,548.533333333333
0,"hamman",17,466.125
0,"hamman",18,414.117647058824
0,"hamman",19,409.888888888889
0,"hamman",20,375.789473684211
0,"hamman",21,336.4
0,"hamman",22,296
0,"hamman",23,272.454545454545
0,"hamman",24,248.695652173913
0,"hamman",25,231.25
0,"hamman",26,22.8266666666667
0,"hamman",27,34.6769230769231
0,"hamman",28,18.1296296296296
0,"hamman",29,9.80769230769231
0,"hamman",30,111.724137931034
0,"hamman",31,82.3333333333333
0,"hamman",32,16.258064516129
0,"hamman",33,6.2421875
0,"hamman",34,44.6060606060606
0,"hamman",35,19.8529411764706
0,"hamman",36,32.8
0,"hamman",37,1.80555555555556
0,"hamman",38,7.78378378378378
0,"hamman",39,0.78328173374613
0,"hamman",40,5.64102564102564
0,"hamman",41,1.05
0,"hamman",42,0.737127371273713
0,"hamman",43,0.533333333333333
0,"hamman",44,0.223255813953488
0,"hamman",45,0.136363636363636
0,"hamman",46,0.355555555555556
0,"hamman",47,0.0521739130434783
0,"hamman",48,0.0170212765957447
0,"hamman",49,0.0104166666666667
0,"hamman",50,NA
0,"simple matching",2,36
0,"simple matching",3,47
0,"simple matching",4,60.7320261437908
0,"simple matching",5,39.2647058823529
0,"simple matching",6,44.5176470588235
0,"simple matching",7,115.462962962963
0,"simple matching",8,87.3333333333333
0,"simple matching",9,80.2916666666667
0,"simple matching",10,72.5925925925926
0,"simple matching",11,59.3666666666667
0,"simple matching",12,52.5858585858586
0,"simple matching",13,851
0,"simple matching",14,764.307692307692
0,"simple matching",15,640
0,"simple matching",16,548.533333333333
0,"simple matching",17,466.125
0,"simple matching",18,414.117647058824
0,"simple matching",19,409.888888888889
0,"simple matching",20,375.789473684211
0,"simple matching",21,336.4
0,"simple matching",22,296
0,"simple matching",23,272.454545454545
0,"simple matching",24,248.695652173913
0,"simple matching",25,231.25
0,"simple matching",26,22.8266666666667
0,"simple matching",27,34.6769230769231
0,"simple matching",28,18.1296296296296
0,"simple matching",29,9.80769230769231
0,"simple matching",30,111.724137931034
0,"simple matching",31,82.3333333333333
0,"simple matching",32,16.258064516129
0,"simple matching",33,6.2421875
0,"simple matching",34,44.6060606060606
0,"simple matching",35,19.8529411764706
0,"simple matching",36,32.8
0,"simple matching",37,1.80555555555556
0,"simple matching",38,7.78378378378378
0,"simple matching",39,0.78328173374613
0,"simple matching",40,5.64102564102564
0,"simple matching",41,1.05
0,"simple matching",42,0.737127371273713
0,"simple matching",43,0.533333333333333
0,"simple matching",44,0.223255813953488
0,"simple matching",45,0.136363636363636
0,"simple matching",46,0.355555555555556
0,"simple matching",47,0.0521739130434783
0,"simple matching",48,0.0170212765957447
0,"simple matching",49,0.0104166666666667
0,"simple matching",50,NA
0,"faith",2,36
0,"faith",3,47
0,"faith",4,60.7320261437908
0,"faith",5,39.2647058823529
0,"faith",6,44.5176470588235
0,"faith",7,115.462962962963
0,"faith",8,87.3333333333333
0,"faith",9,80.2916666666667
0,"faith",10,72.5925925925926
0,"faith",11,59.3666666666667
0,"faith",12,52.5858585858586
0,"faith",13,851
0,"faith",14,764.307692307692
0,"faith",15,640
0,"faith",16,548.533333333333
0,"faith",17,466.125
0,"faith",18,414.117647058824
0,"faith",19,409.888888888889
0,"faith",20,375.789473684211
0,"faith",21,336.4
0,"faith",22,296
0,"faith",23,272.454545454545
0,"faith",24,248.695652173913
0,"faith",25,231.25
0,"faith",26,22.8266666666667
0,"faith",27,34.6769230769231
0,"faith",28,18.1296296296296
0,"faith",29,9.80769230769231
0,"faith",30,111.724137931034
0,"faith",31,82.3333333333333
0,"faith",32,16.258064516129
0,"faith",33,6.2421875
0,"faith",34,44.6060606060606
0,"faith",35,19.8529411764706
0,"faith",36,32.8
0,"faith",37,1.80555555555556
0,"faith",38,7.78378378378378
0,"faith",39,0.78328173374613
0,"faith",40,5.64102564102564
0,"faith",41,1.05
0,"faith",42,0.737127371273713
0,"faith",43,0.533333333333333
0,"faith",44,0.223255813953488
0,"faith",45,0.136363636363636
0,"faith",46,0.355555555555556
0,"faith",47,0.0521739130434783
0,"faith",48,0.0170212765957447
0,"faith",49,0.0104166666666667
0,"faith",50,NA
0.0707142857142857,"cosine",2,0
0.0707142857142857,"cosine",3,0
0.0707142857142857,"cosine",4,48.7108655616943
0.0707142857142857,"cosine",5,39.3439226519337
0.0707142857142857,"cosine",6,103.779310344828
0.0707142857142857,"cosine",7,450.305555555556
0.0707142857142857,"cosine",8,395
0.0707142857142857,"cosine",9,1135.1875
0.0707142857142857,"cosine",10,64.2592592592593
0.0707142857142857,"cosine",11,55.7375
0.0707142857142857,"cosine",12,42.6060606060606
0.0707142857142857,"cosine",13,38.0277777777778
0.0707142857142857,"cosine",14,42.4615384615385
0.0707142857142857,"cosine",15,37.0833333333333
0.0707142857142857,"cosine",16,33.2444444444444
0.0707142857142857,"cosine",17,30.765625
0.0707142857142857,"cosine",18,69.0196078431373
0.0707142857142857,"cosine",19,64.2962962962963
0.0707142857142857,"cosine",20,235.263157894737
0.0707142857142857,"cosine",21,218.95
0.0707142857142857,"cosine",22,205.333333333333
0.0707142857142857,"cosine",23,192.681818181818
0.0707142857142857,"cosine",24,314.260869565217
0.0707142857142857,"cosine",25,281.25
0.0707142857142857,"cosine",26,251.52
0.0707142857142857,"cosine",27,242.384615384615
0.0707142857142857,"cosine",28,223.259259259259
0.0707142857142857,"cosine",29,198
0.0707142857142857,"cosine",30,172.413793103448
0.0707142857142857,"cosine",31,146.933333333333
0.0707142857142857,"cosine",32,134.709677419355
0.0707142857142857,"cosine",33,113.6875
0.0707142857142857,"cosine",34,95.030303030303
0.0707142857142857,"cosine",35,85.5882352941177
0.0707142857142857,"cosine",36,74.4
0.0707142857142857,"cosine",37,55.6111111111111
0.0707142857142857,"cosine",38,49.2972972972973
0.0707142857142857,"cosine",39,43.4210526315789
0.0707142857142857,"cosine",40,37.9487179487179
0.0707142857142857,"cosine",41,31.5
0.0707142857142857,"cosine",42,5.26829268292683
0.0707142857142857,"cosine",43,4.16666666666667
0.0707142857142857,"cosine",44,3.2093023255814
0.0707142857142857,"cosine",45,2.38636363636364
0.0707142857142857,"cosine",46,1.68888888888889
0.0707142857142857,"cosine",47,1.10869565217391
0.0707142857142857,"cosine",48,0.531914893617021
0.0707142857142857,"cosine",49,0.375
0.0707142857142857,"cosine",50,NA
0.0707142857142857,"jaccard",2,0
0.0707142857142857,"jaccard",3,0
0.0707142857142857,"jaccard",4,48.7108655616943
0.0707142857142857,"jaccard",5,39.3439226519337
0.0707142857142857,"jaccard",6,103.779310344828
0.0707142857142857,"jaccard",7,450.305555555556
0.0707142857142857,"jaccard",8,395
0.0707142857142857,"jaccard",9,1135.1875
0.0707142857142857,"jaccard",10,64.2592592592593
0.0707142857142857,"jaccard",11,55.7375
0.0707142857142857,"jaccard",12,42.6060606060606
0.0707142857142857,"jaccard",13,38.0277777777778
0.0707142857142857,"jaccard",14,42.4615384615385
0.0707142857142857,"jaccard",15,37.0833333333333
0.0707142857142857,"jaccard",16,33.2444444444444
0.0707142857142857,"jaccard",17,30.765625
0.0707142857142857,"jaccard",18,69.0196078431373
0.0707142857142857,"jaccard",19,64.2962962962963
0.0707142857142857,"jaccard",20,235.263157894737
0.0707142857142857,"jaccard",21,218.95
0.0707142857142857,"jaccard",22,205.333333333333
0.0707142857142857,"jaccard",23,192.681818181818
0.0707142857142857,"jaccard",24,314.260869565217
0.0707142857142857,"jaccard",25,281.25
0.0707142857142857,"jaccard",26,251.52
0.0707142857142857,"jaccard",27,242.384615384615
0.0707142857142857,"jaccard",28,223.259259259259
0.0707142857142857,"jaccard",29,198
0.0707142857142857,"jaccard",30,172.413793103448
0.0707142857142857,"jaccard",31,146.933333333333
0.0707142857142857,"jaccard",32,134.709677419355
0.0707142857142857,"jaccard",33,113.6875
0.0707142857142857,"jaccard",34,95.030303030303
0.0707142857142857,"jaccard",35,85.5882352941177
0.0707142857142857,"jaccard",36,74.4
0.0707142857142857,"jaccard",37,55.6111111111111
0.0707142857142857,"jaccard",38,49.2972972972973
0.0707142857142857,"jaccard",39,43.4210526315789
0.0707142857142857,"jaccard",40,37.9487179487179
0.0707142857142857,"jaccard",41,31.5
0.0707142857142857,"jaccard",42,5.26829268292683
0.0707142857142857,"jaccard",43,4.16666666666667
0.0707142857142857,"jaccard",44,3.2093023255814
0.0707142857142857,"jaccard",45,2.38636363636364
0.0707142857142857,"jaccard",46,1.68888888888889
0.0707142857142857,"jaccard",47,1.10869565217391
0.0707142857142857,"jaccard",48,0.531914893617021
0.0707142857142857,"jaccard",49,0.375
0.0707142857142857,"jaccard",50,NA
0.0707142857142857,"hamman",2,0
0.0707142857142857,"hamman",3,6.71428571428571
0.0707142857142857,"hamman",4,5.63725490196078
0.0707142857142857,"hamman",5,4.640625
0.0707142857142857,"hamman",6,3.63
0.0707142857142857,"hamman",7,3.31458333333333
0.0707142857142857,"hamman",8,11.55
0.0707142857142857,"hamman",9,10.378125
0.0707142857142857,"hamman",10,9
0.0707142857142857,"hamman",11,7.8975
0.0707142857142857,"hamman",12,6.99545454545455
0.0707142857142857,"hamman",13,6.24375
0.0707142857142857,"hamman",14,9
0.0707142857142857,"hamman",15,8.125
0.0707142857142857,"hamman",16,7.36666666666667
0.0707142857142857,"hamman",17,6.703125
0.0707142857142857,"hamman",18,6.11764705882353
0.0707142857142857,"hamman",19,5.59722222222222
0.0707142857142857,"hamman",20,5.13157894736842
0.0707142857142857,"hamman",21,4.7125
0.0707142857142857,"hamman",22,4.33333333333333
0.0707142857142857,"hamman",23,4.11136363636364
0.0707142857142857,"hamman",24,3.78695652173913
0.0707142857142857,"hamman",25,3.59375
0.0707142857142857,"hamman",26,2.112
0.0707142857142857,"hamman",27,1.94615384615385
0.0707142857142857,"hamman",28,1.71111111111111
0.0707142857142857,"hamman",29,1.575
0.0707142857142857,"hamman",30,1.37931034482759
0.0707142857142857,"hamman",31,1.20333333333333
0.0707142857142857,"hamman",32,1.04516129032258
0.0707142857142857,"hamman",33,1.00347222222222
0.0707142857142857,"hamman",34,0.861952861952862
0.0707142857142857,"hamman",35,0.735294117647059
0.0707142857142857,"hamman",36,0.56
0.0707142857142857,"hamman",37,0.521604938271605
0.0707142857142857,"hamman",38,0.389189189189189
0.0707142857142857,"hamman",39,0.318421052631579
0.0707142857142857,"hamman",40,0.256410256410256
0.0707142857142857,"hamman",41,0.2025
0.0707142857142857,"hamman",42,0.15609756097561
0.0707142857142857,"hamman",43,0.116666666666667
0.0707142857142857,"hamman",44,0.0837209302325581
0.0707142857142857,"hamman",45,0.0568181818181818
0.0707142857142857,"hamman",46,0.0355555555555556
0.0707142857142857,"hamman",47,0.0195652173913043
0.0707142857142857,"hamman",48,0.00945626477541371
0.0707142857142857,"hamman",49,0.00208333333333333
0.0707142857142857,"hamman",50,NA
0.0707142857142857,"simple matching",2,0
0.0707142857142857,"simple matching",3,2.29268292682927
0.0707142857142857,"simple matching",4,4.71794871794872
0.0707142857142857,"simple matching",5,3.46153846153846
0.0707142857142857,"simple matching",6,6.31794871794872
0.0707142857142857,"simple matching",7,11.3157894736842
0.0707142857142857,"simple matching",8,9.47368421052632
0.0707142857142857,"simple matching",9,8.0921052631579
0.0707142857142857,"simple matching",10,7.01754385964912
0.0707142857142857,"simple matching",11,4.92631578947368
0.0707142857142857,"simple matching",12,5.09090909090909
0.0707142857142857,"simple matching",13,8.94166666666667
0.0707142857142857,"simple matching",14,8.03076923076923
0.0707142857142857,"simple matching",15,7.25
0.0707142857142857,"simple matching",16,6.57333333333333
0.0707142857142857,"simple matching",17,5.98125
0.0707142857142857,"simple matching",18,5.45882352941176
0.0707142857142857,"simple matching",19,4.99444444444444
0.0707142857142857,"simple matching",20,4.57894736842105
0.0707142857142857,"simple matching",21,4.205
0.0707142857142857,"simple matching",22,3.46666666666667
0.0707142857142857,"simple matching",23,3.06818181818182
0.0707142857142857,"simple matching",24,2.82608695652174
0.0707142857142857,"simple matching",25,2.70833333333333
0.0707142857142857,"simple matching",26,2.66666666666667
0.0707142857142857,"simple matching",27,2.12307692307692
0.0707142857142857,"simple matching",28,2.08230452674897
0.0707142857142857,"simple matching",29,1.65
0.0707142857142857,"simple matching",30,1.44827586206897
0.0707142857142857,"simple matching",31,1.26666666666667
0.0707142857142857,"simple matching",32,22.0645161290323
0.0707142857142857,"simple matching",33,0.885416666666667
0.0707142857142857,"simple matching",34,0.754208754208754
0.0707142857142857,"simple matching",35,0.441176470588235
0.0707142857142857,"simple matching",36,1.2
0.0707142857142857,"simple matching",37,0.481481481481481
0.0707142857142857,"simple matching",38,0.274428274428274
0.0707142857142857,"simple matching",39,0.289473684210526
0.0707142857142857,"simple matching",40,0.230769230769231
0.0707142857142857,"simple matching",41,0.2
0.0707142857142857,"simple matching",42,0.136585365853659
0.0707142857142857,"simple matching",43,0.0769230769230769
0.0707142857142857,"simple matching",44,0.348837209302326
0.0707142857142857,"simple matching",45,0.454545454545455
0.0707142857142857,"simple matching",46,0.533333333333333
0.0707142857142857,"simple matching",47,0.0130434782608696
0.0707142857142857,"simple matching",48,0.0170212765957447
0.0707142857142857,"simple matching",49,0.0104166666666667
0.0707142857142857,"simple matching",50,NA
0.0707142857142857,"faith",2,0
0.0707142857142857,"faith",3,2.29268292682927
0.0707142857142857,"faith",4,4.71794871794872
0.0707142857142857,"faith",5,3.46153846153846
0.0707142857142857,"faith",6,6.31794871794872
0.0707142857142857,"faith",7,11.3157894736842
0.0707142857142857,"faith",8,9.47368421052632
0.0707142857142857,"faith",9,8.0921052631579
0.0707142857142857,"faith",10,7.01754385964912
0.0707142857142857,"faith",11,4.92631578947368
0.0707142857142857,"faith",12,5.09090909090909
0.0707142857142857,"faith",13,8.94166666666667
0.0707142857142857,"faith",14,8.03076923076923
0.0707142857142857,"faith",15,7.25
0.0707142857142857,"faith",16,6.57333333333333
0.0707142857142857,"faith",17,5.98125
0.0707142857142857,"faith",18,5.45882352941176
0.0707142857142857,"faith",19,4.99444444444444
0.0707142857142857,"faith",20,4.57894736842105
0.0707142857142857,"faith",21,4.205
0.0707142857142857,"faith",22,3.46666666666667
0.0707142857142857,"faith",23,3.06818181818182
0.0707142857142857,"faith",24,2.82608695652174
0.0707142857142857,"faith",25,2.70833333333333
0.0707142857142857,"faith",26,2.66666666666667
0.0707142857142857,"faith",27,2.12307692307692
0.0707142857142857,"faith",28,2.08230452674897
0.0707142857142857,"faith",29,1.65
0.0707142857142857,"faith",30,1.44827586206897
0.0707142857142857,"faith",31,1.26666666666667
0.0707142857142857,"faith",32,22.0645161290323
0.0707142857142857,"faith",33,0.885416666666667
0.0707142857142857,"faith",34,0.754208754208754
0.0707142857142857,"faith",35,0.441176470588235
0.0707142857142857,"faith",36,1.2
0.0707142857142857,"faith",37,0.481481481481481
0.0707142857142857,"faith",38,0.274428274428274
0.0707142857142857,"faith",39,0.289473684210526
0.0707142857142857,"faith",40,0.230769230769231
0.0707142857142857,"faith",41,0.2
0.0707142857142857,"faith",42,0.136585365853659
0.0707142857142857,"faith",43,0.0769230769230769
0.0707142857142857,"faith",44,0.348837209302326
0.0707142857142857,"faith",45,0.454545454545455
0.0707142857142857,"faith",46,0.533333333333333
0.0707142857142857,"faith",47,0.0130434782608696
0.0707142857142857,"faith",48,0.0170212765957447
0.0707142857142857,"faith",49,0.0104166666666667
0.0707142857142857,"faith",50,NA
0.141428571428571,"cosine",2,0
0.141428571428571,"cosine",3,287.875
0.141428571428571,"cosine",4,245.333333333333
0.141428571428571,"cosine",5,1511.25
0.141428571428571,"cosine",6,1768.8
0.141428571428571,"cosine",7,1462
0.141428571428571,"cosine",8,1227
0.141428571428571,"cosine",9,1148
0.141428571428571,"cosine",10,60.0673400673401
0.141428571428571,"cosine",11,59.3272727272727
0.141428571428571,"cosine",12,198.883116883117
0.141428571428571,"cosine",13,178.833333333333
0.141428571428571,"cosine",14,49.8461538461538
0.141428571428571,"cosine",15,43.75
0.141428571428571,"cosine",16,38.5333333333333
0.141428571428571,"cosine",17,32.0546875
0.141428571428571,"cosine",18,27.6078431372549
0.141428571428571,"cosine",19,24.8287037037037
0.141428571428571,"cosine",20,55.7894736842105
0.141428571428571,"cosine",21,46.4
0.141428571428571,"cosine",22,41.1851851851852
0.141428571428571,"cosine",23,36.5454545454545
0.141428571428571,"cosine",24,31.2753623188406
0.141428571428571,"cosine",25,29.5138888888889
0.141428571428571,"cosine",26,27.7333333333333
0.141428571428571,"cosine",27,25.5555555555556
0.141428571428571,"cosine",28,198.814814814815
0.141428571428571,"cosine",29,169.5
0.141428571428571,"cosine",30,164.137931034483
0.141428571428571,"cosine",31,150.733333333333
0.141428571428571,"cosine",32,132.387096774194
0.141428571428571,"cosine",33,113.6875
0.141428571428571,"cosine",34,95.030303030303
0.141428571428571,"cosine",35,85.5882352941177
0.141428571428571,"cosine",36,74.4
0.141428571428571,"cosine",37,55.6111111111111
0.141428571428571,"cosine",38,49.2972972972973
0.141428571428571,"cosine",39,43.4210526315789
0.141428571428571,"cosine",40,37.9487179487179
0.141428571428571,"cosine",41,31.5
0.141428571428571,"cosine",42,5.26829268292683
0.141428571428571,"cosine",43,4.16666666666667
0.141428571428571,"cosine",44,3.2093023255814
0.141428571428571,"cosine",45,2.38636363636364
0.141428571428571,"cosine",46,1.68888888888889
0.141428571428571,"cosine",47,1.10869565217391
0.141428571428571,"cosine",48,0.531914893617021
0.141428571428571,"cosine",49,0.375
0.141428571428571,"cosine",50,NA
0.141428571428571,"jaccard",2,0
0.141428571428571,"jaccard",3,287.875
0.141428571428571,"jaccard",4,245.333333333333
0.141428571428571,"jaccard",5,1511.25
0.141428571428571,"jaccard",6,1768.8
0.141428571428571,"jaccard",7,1462
0.141428571428571,"jaccard",8,1227
0.141428571428571,"jaccard",9,1148
0.141428571428571,"jaccard",10,60.0673400673401
0.141428571428571,"jaccard",11,59.3272727272727
0.141428571428571,"jaccard",12,198.883116883117
0.141428571428571,"jaccard",13,178.833333333333
0.141428571428571,"jaccard",14,49.8461538461538
0.141428571428571,"jaccard",15,43.75
0.141428571428571,"jaccard",16,38.5333333333333
0.141428571428571,"jaccard",17,32.0546875
0.141428571428571,"jaccard",18,27.6078431372549
0.141428571428571,"jaccard",19,24.8287037037037
0.141428571428571,"jaccard",20,55.7894736842105
0.141428571428571,"jaccard",21,46.4
0.141428571428571,"jaccard",22,41.1851851851852
0.141428571428571,"jaccard",23,36.5454545454545
0.141428571428571,"jaccard",24,31.2753623188406
0.141428571428571,"jaccard",25,29.5138888888889
0.141428571428571,"jaccard",26,27.7333333333333
0.141428571428571,"jaccard",27,25.5555555555556
0.141428571428571,"jaccard",28,198.814814814815
0.141428571428571,"jaccard",29,169.5
0.141428571428571,"jaccard",30,164.137931034483
0.141428571428571,"jaccard",31,150.733333333333
0.141428571428571,"jaccard",32,132.387096774194
0.141428571428571,"jaccard",33,113.6875
0.141428571428571,"jaccard",34,95.030303030303
0.141428571428571,"jaccard",35,85.5882352941177
0.141428571428571,"jaccard",36,74.4
0.141428571428571,"jaccard",37,55.6111111111111
0.141428571428571,"jaccard",38,49.2972972972973
0.141428571428571,"jaccard",39,43.4210526315789
0.141428571428571,"jaccard",40,37.9487179487179
0.141428571428571,"jaccard",41,31.5
0.141428571428571,"jaccard",42,5.26829268292683
0.141428571428571,"jaccard",43,4.16666666666667
0.141428571428571,"jaccard",44,3.2093023255814
0.141428571428571,"jaccard",45,2.38636363636364
0.141428571428571,"jaccard",46,1.68888888888889
0.141428571428571,"jaccard",47,1.10869565217391
0.141428571428571,"jaccard",48,0.531914893617021
0.141428571428571,"jaccard",49,0.375
0.141428571428571,"jaccard",50,NA
0.141428571428571,"hamman",2,0
0.141428571428571,"hamman",3,6.71428571428571
0.141428571428571,"hamman",4,5.63725490196078
0.141428571428571,"hamman",5,4.640625
0.141428571428571,"hamman",6,3.63
0.141428571428571,"hamman",7,3.31458333333333
0.141428571428571,"hamman",8,11.55
0.141428571428571,"hamman",9,10.378125
0.141428571428571,"hamman",10,9
0.141428571428571,"hamman",11,7.8975
0.141428571428571,"hamman",12,6.99545454545455
0.141428571428571,"hamman",13,6.24375
0.141428571428571,"hamman",14,9
0.141428571428571,"hamman",15,8.125
0.141428571428571,"hamman",16,7.36666666666667
0.141428571428571,"hamman",17,6.703125
0.141428571428571,"hamman",18,6.11764705882353
0.141428571428571,"hamman",19,5.59722222222222
0.141428571428571,"hamman",20,5.13157894736842
0.141428571428571,"hamman",21,4.7125
0.141428571428571,"hamman",22,4.33333333333333
0.141428571428571,"hamman",23,4.11136363636364
0.141428571428571,"hamman",24,3.78695652173913
0.141428571428571,"hamman",25,3.59375
0.141428571428571,"hamman",26,2.112
0.141428571428571,"hamman",27,1.94615384615385
0.141428571428571,"hamman",28,1.71111111111111
0.141428571428571,"hamman",29,1.575
0.141428571428571,"hamman",30,1.37931034482759
0.141428571428571,"hamman",31,1.20333333333333
0.141428571428571,"hamman",32,1.04516129032258
0.141428571428571,"hamman",33,1.00347222222222
0.141428571428571,"hamman",34,0.861952861952862
0.141428571428571,"hamman",35,0.735294117647059
0.141428571428571,"hamman",36,0.56
0.141428571428571,"hamman",37,0.521604938271605
0.141428571428571,"hamman",38,0.389189189189189
0.141428571428571,"hamman",39,0.318421052631579
0.141428571428571,"hamman",40,0.256410256410256
0.141428571428571,"hamman",41,0.2025
0.141428571428571,"hamman",42,0.15609756097561
0.141428571428571,"hamman",43,0.116666666666667
0.141428571428571,"hamman",44,0.0837209302325581
0.141428571428571,"hamman",45,0.0568181818181818
0.141428571428571,"hamman",46,0.0355555555555556
0.141428571428571,"hamman",47,0.0195652173913043
0.141428571428571,"hamman",48,0.00945626477541371
0.141428571428571,"hamman",49,0.00208333333333333
0.141428571428571,"hamman",50,NA
0.141428571428571,"simple matching",2,0
0.141428571428571,"simple matching",3,2.29268292682927
0.141428571428571,"simple matching",4,4.71794871794872
0.141428571428571,"simple matching",5,3.46153846153846
0.141428571428571,"simple matching",6,6.31794871794872
0.141428571428571,"simple matching",7,11.3157894736842
0.141428571428571,"simple matching",8,9.47368421052632
0.141428571428571,"simple matching",9,8.0921052631579
0.141428571428571,"simple matching",10,7.01754385964912
0.141428571428571,"simple matching",11,4.92631578947368
0.141428571428571,"simple matching",12,5.09090909090909
0.141428571428571,"simple matching",13,8.94166666666667
0.141428571428571,"simple matching",14,8.03076923076923
0.141428571428571,"simple matching",15,7.25
0.141428571428571,"simple matching",16,6.57333333333333
0.141428571428571,"simple matching",17,5.98125
0.141428571428571,"simple matching",18,5.45882352941176
0.141428571428571,"simple matching",19,4.99444444444444
0.141428571428571,"simple matching",20,4.57894736842105
0.141428571428571,"simple matching",21,4.205
0.141428571428571,"simple matching",22,3.46666666666667
0.141428571428571,"simple matching",23,3.06818181818182
0.141428571428571,"simple matching",24,2.82608695652174
0.141428571428571,"simple matching",25,2.70833333333333
0.141428571428571,"simple matching",26,2.66666666666667
0.141428571428571,"simple matching",27,2.12307692307692
0.141428571428571,"simple matching",28,2.08230452674897
0.141428571428571,"simple matching",29,1.65
0.141428571428571,"simple matching",30,1.44827586206897
0.141428571428571,"simple matching",31,1.26666666666667
0.141428571428571,"simple matching",32,22.0645161290323
0.141428571428571,"simple matching",33,0.885416666666667
0.141428571428571,"simple matching",34,0.754208754208754
0.141428571428571,"simple matching",35,0.441176470588235
0.141428571428571,"simple matching",36,1.2
0.141428571428571,"simple matching",37,0.481481481481481
0.141428571428571,"simple matching",38,0.274428274428274
0.141428571428571,"simple matching",39,0.289473684210526
0.141428571428571,"simple matching",40,0.230769230769231
0.141428571428571,"simple matching",41,0.2
0.141428571428571,"simple matching",42,0.136585365853659
0.141428571428571,"simple matching",43,0.0769230769230769
0.141428571428571,"simple matching",44,0.348837209302326
0.141428571428571,"simple matching",45,0.454545454545455
0.141428571428571,"simple matching",46,0.533333333333333
0.141428571428571,"simple matching",47,0.0130434782608696
0.141428571428571,"simple matching",48,0.0170212765957447
0.141428571428571,"simple matching",49,0.0104166666666667
0.141428571428571,"simple matching",50,NA
0.141428571428571,"faith",2,170.790697674419
0.141428571428571,"faith",3,52.1086956521739
0.141428571428571,"faith",4,96.2091503267974
