"theta","dist","k","scs"
0.141428571428571,"simple matching",10,-0.163642104259092
0.141428571428571,"simple matching",11,-0.173535557665589
0.141428571428571,"simple matching",12,-0.152425151130259
0.141428571428571,"simple matching",13,-0.173954827579828
0.141428571428571,"simple matching",14,-0.193954827579828
0.141428571428571,"simple matching",15,-0.213954827579828
0.141428571428571,"simple matching",16,-0.233954827579828
0.141428571428571,"simple matching",17,-0.253954827579828
0.141428571428571,"simple matching",18,-0.273954827579828
0.141428571428571,"simple matching",19,-0.293954827579828
0.141428571428571,"simple matching",20,-0.313954827579828
0.141428571428571,"simple matching",21,-0.333954827579828
0.141428571428571,"simple matching",22,-0.298482744107744
0.141428571428571,"simple matching",23,-0.329872534872535
0.141428571428571,"simple matching",24,-0.313492063492063
0.141428571428571,"simple matching",25,-0.352666666666667
0.141428571428571,"simple matching",26,-0.332666666666667
0.141428571428571,"simple matching",27,-0.312666666666667
0.141428571428571,"simple matching",28,-0.292666666666667
0.141428571428571,"simple matching",29,-0.272666666666667
0.141428571428571,"simple matching",30,-0.252666666666667
0.141428571428571,"simple matching",31,-0.232666666666667
0.141428571428571,"simple matching",32,-0.212666666666667
0.141428571428571,"simple matching",33,-0.236
0.141428571428571,"simple matching",34,-0.216
0.141428571428571,"simple matching",35,-0.196
0.141428571428571,"simple matching",36,-0.176
0.141428571428571,"simple matching",37,-0.156
0.141428571428571,"simple matching",38,-0.136
0.141428571428571,"simple matching",39,-0.116
0.141428571428571,"simple matching",40,-0.096
0.141428571428571,"simple matching",41,-0.076
0.141428571428571,"simple matching",42,-0.056
0.141428571428571,"simple matching",43,-0.036
0.141428571428571,"simple matching",44,-0.016
0.141428571428571,"simple matching",45,-0.006
0.141428571428571,"simple matching",46,-0.00266666666666667
0.141428571428571,"simple matching",47,-0.0266666666666667
0.141428571428571,"simple matching",48,-0.021
0.141428571428571,"simple matching",49,-0.02
0.141428571428571,"simple matching",50,0
0.141428571428571,"faith",2,0.0651704374787139
0.141428571428571,"faith",3,0.0682660292502981
0.141428571428571,"faith",4,0.0504240611005787
0.141428571428571,"faith",5,0.0409217050840232
0.141428571428571,"faith",6,-0.0132538296454888
0.141428571428571,"faith",7,-0.0557186949919855
0.141428571428571,"faith",8,-0.0573934504399232
0.141428571428571,"faith",9,-0.0623113420721006
0.141428571428571,"faith",10,-0.0783303230910816
0.141428571428571,"faith",11,-0.0576223062651634
0.141428571428571,"faith",12,-0.0367999361749362
0.141428571428571,"faith",13,-0.0276491425241425
0.141428571428571,"faith",14,-0.00799834887334886
0.141428571428571,"faith",15,-0.00496414233914233
0.141428571428571,"faith",16,-0.0243181956931957
0.141428571428571,"faith",17,-0.0434650488400488
0.141428571428571,"faith",18,-0.0634650488400488
0.141428571428571,"faith",19,-0.0503122710622711
0.141428571428571,"faith",20,-0.0669426129426129
0.141428571428571,"faith",21,-0.0623412698412698
0.141428571428571,"faith",22,-0.0622301587301587
0.141428571428571,"faith",23,-0.0342857142857143
0.141428571428571,"faith",24,-0.0335238095238095
0.141428571428571,"faith",25,-0.0714285714285714
0.141428571428571,"faith",26,-0.100428571428571
0.141428571428571,"faith",27,-0.104
0.141428571428571,"faith",28,-0.128
0.141428571428571,"faith",29,-0.141333333333333
0.141428571428571,"faith",30,-0.120333333333333
0.141428571428571,"faith",31,-0.114333333333333
0.141428571428571,"faith",32,-0.132333333333333
0.141428571428571,"faith",33,-0.112333333333333
0.141428571428571,"faith",34,-0.0923333333333333
0.141428571428571,"faith",35,-0.081
0.141428571428571,"faith",36,-0.0843333333333333
0.141428571428571,"faith",37,-0.0643333333333333
0.141428571428571,"faith",38,-0.0443333333333333
0.141428571428571,"faith",39,-0.0243333333333333
0.141428571428571,"faith",40,-0.00433333333333333
0.141428571428571,"faith",41,-0.031
0.141428571428571,"faith",42,-0.0453333333333333
0.141428571428571,"faith",43,-0.0486666666666667
0.141428571428571,"faith",44,-0.0476666666666667
0.141428571428571,"faith",45,-0.0276666666666667
0.141428571428571,"faith",46,-0.0243333333333333
0.141428571428571,"faith",47,-0.00433333333333333
0.141428571428571,"faith",48,0
0.141428571428571,"faith",49,0.01
0.141428571428571,"faith",50,0
0.212142857142857,"cosine",2,-0.090443758310899
0.212142857142857,"cosine",3,-0.0753379649231515
0.212142857142857,"cosine",4,-0.0606255906155158
0.212142857142857,"cosine",5,-0.0606255906155158
0.212142857142857,"cosine",6,-0.058352873024579
0.212142857142857,"cosine",7,-0.038352873024579
0.212142857142857,"cosine",8,-0.000151309308019853
0.212142857142857,"cosine",9,-0.00913290279783796
0.212142857142857,"cosine",10,-0.079113393395256
0.212142857142857,"cosine",11,-0.0447137473242931
0.212142857142857,"cosine",12,0.0433782714536535
0.212142857142857,"cosine",13,0.120117499381157
0.212142857142857,"cosine",14,0.134184797836728
0.212142857142857,"cosine",15,0.154966729164933
0.212142857142857,"cosine",16,0.166355618053821
0.212142857142857,"cosine",17,0.117891632435037
0.212142857142857,"cosine",18,0.126423541474006
0.212142857142857,"cosine",19,0.119756874807339
0.212142857142857,"cosine",20,0.121541295212724
0.212142857142857,"cosine",21,0.126541295212724
0.212142857142857,"cosine",22,0.100569866641295
0.212142857142857,"cosine",23,0.0843917530881817
0.212142857142857,"cosine",24,0.0702447889412175
0.212142857142857,"cosine",25,0.0735781222745508
0.212142857142857,"cosine",26,0.0671495508459794
0.212142857142857,"cosine",27,0.074893315018315
0.212142857142857,"cosine",28,0.0514806166056166
0.212142857142857,"cosine",29,0.0459409340659341
0.212142857142857,"cosine",30,0.0771558441558441
0.212142857142857,"cosine",31,0.0902987012987013
0.212142857142857,"cosine",32,0.103632034632035
0.212142857142857,"cosine",33,0.116809523809524
0.212142857142857,"cosine",34,0.0942380952380952
0.212142857142857,"cosine",35,0.0975714285714286
0.212142857142857,"cosine",36,0.100904761904762
0.212142857142857,"cosine",37,0.052
0.212142857142857,"cosine",38,0.06
0.212142857142857,"cosine",39,0.0466666666666667
0.212142857142857,"cosine",40,0.0366666666666667
0.212142857142857,"cosine",41,0.01
0.212142857142857,"cosine",42,0
0.212142857142857,"cosine",43,-0.02
0.212142857142857,"cosine",44,0.0166666666666667
0.212142857142857,"cosine",45,0.0366666666666667
0.212142857142857,"cosine",46,0.0266666666666667
0.212142857142857,"cosine",47,0.0166666666666667
0.212142857142857,"cosine",48,0.00666666666666667
0.212142857142857,"cosine",49,0.01
0.212142857142857,"cosine",50,0
0.212142857142857,"jaccard",2,-0.090443758310899
0.212142857142857,"jaccard",3,-0.0753379649231515
0.212142857142857,"jaccard",4,-0.0560096604984232
0.212142857142857,"jaccard",5,-0.0273429938317566
0.212142857142857,"jaccard",6,-0.0151194266487867
0.212142857142857,"jaccard",7,0.0933229754692872
0.212142857142857,"jaccard",8,0.103670484390534
0.212142857142857,"jaccard",9,0.106066495560182
0.212142857142857,"jaccard",10,0.182923424589962
0.212142857142857,"jaccard",11,0.218733480571716
0.212142857142857,"jaccard",12,0.215387858479388
0.212142857142857,"jaccard",13,0.205387858479388
0.212142857142857,"jaccard",14,0.178600043353338
0.212142857142857,"jaccard",15,0.20920362970363
0.212142857142857,"jaccard",16,0.212555278055278
0.212142857142857,"jaccard",17,0.214518346315339
0.212142857142857,"jaccard",18,0.231220020145647
0.212142857142857,"jaccard",19,0.21407716300279
0.212142857142857,"jaccard",20,0.175289284214911
0.212142857142857,"jaccard",21,0.159789284214911
0.212142857142857,"jaccard",22,0.170553181426027
0.212142857142857,"jaccard",23,0.164337355147042
0.212142857142857,"jaccard",24,0.160337355147042
0.212142857142857,"jaccard",25,0.180337355147042
0.212142857142857,"jaccard",26,0.153519480519481
0.212142857142857,"jaccard",27,0.152186147186147
0.212142857142857,"jaccard",28,0.132376623376623
0.212142857142857,"jaccard",29,0.126424242424242
0.212142857142857,"jaccard",30,0.0997575757575758
0.212142857142857,"jaccard",31,0.0882380952380952
0.212142857142857,"jaccard",32,0.0997380952380952
0.212142857142857,"jaccard",33,0.0492380952380952
0.212142857142857,"jaccard",34,0.0392380952380952
0.212142857142857,"jaccard",35,0.0592380952380952
0.212142857142857,"jaccard",36,0.0425714285714286
0.212142857142857,"jaccard",37,0.0325714285714286
0.212142857142857,"jaccard",38,0.0212380952380952
0.212142857142857,"jaccard",39,0.0112380952380952
0.212142857142857,"jaccard",40,-0.0123333333333333
0.212142857142857,"jaccard",41,0.00766666666666667
0.212142857142857,"jaccard",42,-0.00233333333333333
0.212142857142857,"jaccard",43,0.0156666666666667
0.212142857142857,"jaccard",44,0.00566666666666667
0.212142857142857,"jaccard",45,-0.00433333333333333
0.212142857142857,"jaccard",46,-0.0143333333333333
0.212142857142857,"jaccard",47,-0.0266666666666667
0.212142857142857,"jaccard",48,-0.0233333333333333
0.212142857142857,"jaccard",49,-0.00333333333333333
0.212142857142857,"jaccard",50,0
0.212142857142857,"hamman",2,-0.0382766149391257
0.212142857142857,"hamman",3,-0.0626020464371287
0.212142857142857,"hamman",4,-0.0690101446148603
0.212142857142857,"hamman",5,-0.0863023018312873
0.212142857142857,"hamman",6,-0.104636597969931
0.212142857142857,"hamman",7,-0.130227355977356
0.212142857142857,"hamman",8,-0.140675047175047
0.212142857142857,"hamman",9,-0.149563943992515
0.212142857142857,"hamman",10,-0.16947335600907
0.212142857142857,"hamman",11,-0.18946485260771
0.212142857142857,"hamman",12,-0.208980158730159
0.212142857142857,"hamman",13,-0.223123015873016
0.212142857142857,"hamman",14,-0.240265873015873
0.212142857142857,"hamman",15,-0.260265873015873
0.212142857142857,"hamman",16,-0.261428571428571
0.212142857142857,"hamman",17,-0.276428571428571
0.212142857142857,"hamman",18,-0.299785714285714
0.212142857142857,"hamman",19,-0.319785714285714
0.212142857142857,"hamman",20,-0.339785714285714
0.212142857142857,"hamman",21,-0.359785714285714
0.212142857142857,"hamman",22,-0.379785714285714
0.212142857142857,"hamman",23,-0.395595238095238
0.212142857142857,"hamman",24,-0.405952380952381
0.212142857142857,"hamman",25,-0.425333333333333
0.212142857142857,"hamman",26,-0.433333333333333
0.212142857142857,"hamman",27,-0.413333333333333
0.212142857142857,"hamman",28,-0.42
0.212142857142857,"hamman",29,-0.4
0.212142857142857,"hamman",30,-0.366666666666667
0.212142857142857,"hamman",31,-0.38
0.212142857142857,"hamman",32,-0.36
0.212142857142857,"hamman",33,-0.34
0.212142857142857,"hamman",34,-0.32
0.212142857142857,"hamman",35,-0.3
0.212142857142857,"hamman",36,-0.28
0.212142857142857,"hamman",37,-0.26
0.212142857142857,"hamman",38,-0.24
0.212142857142857,"hamman",39,-0.22
0.212142857142857,"hamman",40,-0.2
0.212142857142857,"hamman",41,-0.18
0.212142857142857,"hamman",42,-0.16
0.212142857142857,"hamman",43,-0.14
0.212142857142857,"hamman",44,-0.12
0.212142857142857,"hamman",45,-0.1
0.212142857142857,"hamman",46,-0.08
0.212142857142857,"hamman",47,-0.06
0.212142857142857,"hamman",48,-0.04
0.212142857142857,"hamman",49,-0.02
0.212142857142857,"hamman",50,0
0.212142857142857,"simple matching",2,-0.017115856966801
0.212142857142857,"simple matching",3,-0.0149126204245298
0.212142857142857,"simple matching",4,-0.0404193494605244
0.212142857142857,"simple matching",5,-0.0450537757369827
0.212142857142857,"simple matching",6,-0.00107793764809772
0.212142857142857,"simple matching",7,-0.01861615584054
0.212142857142857,"simple matching",8,-0.00890108236463735
0.212142857142857,"simple matching",9,0.015032176370092
0.212142857142857,"simple matching",10,0.0905971231827505
0.212142857142857,"simple matching",11,0.0769468204074981
0.212142857142857,"simple matching",12,0.140421221207986
0.212142857142857,"simple matching",13,0.127103563375622
0.212142857142857,"simple matching",14,0.138139911014911
0.212142857142857,"simple matching",15,0.154965751840752
0.212142857142857,"simple matching",16,0.13556271043771
0.212142857142857,"simple matching",17,0.0986866883116883
0.212142857142857,"simple matching",18,0.0973116883116883
0.212142857142857,"simple matching",19,0.0628571428571428
0.212142857142857,"simple matching",20,0.0611904761904762
0.212142857142857,"simple matching",21,0.0272380952380952
0.212142857142857,"simple matching",22,0.002
0.212142857142857,"simple matching",23,0.025452380952381
0.212142857142857,"simple matching",24,0.0310238095238095
0.212142857142857,"simple matching",25,-0.00131746031746032
0.212142857142857,"simple matching",26,-0.0286507936507937
0.212142857142857,"simple matching",27,-0.0276507936507937
0.212142857142857,"simple matching",28,-0.0343174603174603
0.212142857142857,"simple matching",29,-0.0283174603174603
0.212142857142857,"simple matching",30,-0.0353333333333333
0.212142857142857,"simple matching",31,-0.0553333333333333
0.212142857142857,"simple matching",32,-0.0753333333333333
0.212142857142857,"simple matching",33,-0.0743333333333333
0.212142857142857,"simple matching",34,-0.063
0.212142857142857,"simple matching",35,-0.0394285714285714
0.212142857142857,"simple matching",36,-0.043
0.212142857142857,"simple matching",37,-0.023
0.212142857142857,"simple matching",38,-0.003
0.212142857142857,"simple matching",39,0.0203333333333333
0.212142857142857,"simple matching",40,0.0103333333333333
0.212142857142857,"simple matching",41,0.000333333333333333
0.212142857142857,"simple matching",42,-0.023
0.212142857142857,"simple matching",43,-0.033
0.212142857142857,"simple matching",44,-0.033
0.212142857142857,"simple matching",45,-0.041
0.212142857142857,"simple matching",46,-0.021
0.212142857142857,"simple matching",47,-0.02
0.212142857142857,"simple matching",48,0
0.212142857142857,"simple matching",49,0.01
0.212142857142857,"simple matching",50,0
0.212142857142857,"faith",2,0.151911655015074
0.212142857142857,"faith",3,0.153223749228396
0.212142857142857,"faith",4,0.169338112477225
0.212142857142857,"faith",5,0.174327770306001
0.212142857142857,"faith",6,0.180232459417146
0.212142857142857,"faith",7,0.229920601340582
0.212142857142857,"faith",8,0.276220176135395
0.212142857142857,"faith",9,0.242176886092105
0.212142857142857,"faith",10,0.241537902620256
0.212142857142857,"faith",11,0.240756308770594
0.212142857142857,"faith",12,0.236445197659483
0.212142857142857,"faith",13,0.257913451627737
0.212142857142857,"faith",14,0.191614750329036
0.212142857142857,"faith",15,0.190364389578675
0.212142857142857,"faith",16,0.157983437197723
0.212142857142857,"faith",17,0.157983437197723
0.212142857142857,"faith",18,0.188967976467976
0.212142857142857,"faith",19,0.208967976467976
0.212142857142857,"faith",20,0.231695249195249
0.212142857142857,"faith",21,0.214557202057202
0.212142857142857,"faith",22,0.204557202057202
0.212142857142857,"faith",23,0.203444795944796
0.212142857142857,"faith",24,0.171124986124986
0.212142857142857,"faith",25,0.11109324009324
0.212142857142857,"faith",26,0.10109324009324
0.212142857142857,"faith",27,0.0824265734265734
0.212142857142857,"faith",28,0.0338165723165723
0.212142857142857,"faith",29,0.0357667887667888
0.212142857142857,"faith",30,0.0202222222222222
0.212142857142857,"faith",31,-0.0197777777777778
0.212142857142857,"faith",32,-0.0453333333333333
0.212142857142857,"faith",33,-0.0253333333333333
0.212142857142857,"faith",34,-0.017
0.212142857142857,"faith",35,0.003
0.212142857142857,"faith",36,0.023
0.212142857142857,"faith",37,0.0163333333333333
0.212142857142857,"faith",38,0.00633333333333333
0.212142857142857,"faith",39,-0.0123333333333333
0.212142857142857,"faith",40,-0.0303333333333333
0.212142857142857,"faith",41,-0.0203333333333333
0.212142857142857,"faith",42,-0.0303333333333333
0.212142857142857,"faith",43,-0.0226666666666667
0.212142857142857,"faith",44,-0.0143333333333333
0.212142857142857,"faith",45,-0.00433333333333333
0.212142857142857,"faith",46,-0.001
0.212142857142857,"faith",47,0.019
0.212142857142857,"faith",48,0.00666666666666667
0.212142857142857,"faith",49,-0.00333333333333333
0.212142857142857,"faith",50,0
0.282857142857143,"cosine",2,-0.090443758310899
0.282857142857143,"cosine",3,-0.0753379649231515
0.282857142857143,"cosine",4,-0.0614715262172698
0.282857142857143,"cosine",5,-0.0478595328487919
0.282857142857143,"cosine",6,-0.0341180165758241
0.282857142857143,"cosine",7,-0.038352873024579
0.282857142857143,"cosine",8,-0.0322783992421254
0.282857142857143,"cosine",9,-0.0377606437062641
0.282857142857143,"cosine",10,-0.0683224695289711
0.282857142857143,"cosine",11,-0.0303224695289711
0.282857142857143,"cosine",12,0.0977088370324909
0.282857142857143,"cosine",13,0.0897088370324908
0.282857142857143,"cosine",14,0.0997088370324909
0.282857142857143,"cosine",15,0.0586326624871517
0.282857142857143,"cosine",16,0.0244471988280038
0.282857142857143,"cosine",17,0.0444471988280038
0.282857142857143,"cosine",18,0.0344471988280038
0.282857142857143,"cosine",19,0.0372263452921824
0.282857142857143,"cosine",20,0.0396389327047698
0.282857142857143,"cosine",21,0.0309253621870643
0.282857142857143,"cosine",22,0.0394723707340729
0.282857142857143,"cosine",23,0.108846020367367
0.282857142857143,"cosine",24,0.0955126870340339
0.282857142857143,"cosine",25,0.0950682425895895
0.282857142857143,"cosine",26,0.0988185608117102
0.282857142857143,"cosine",27,0.0711629827910283
0.282857142857143,"cosine",28,0.109240814454437
0.282857142857143,"cosine",29,0.135724867724868
0.282857142857143,"cosine",30,0.142835978835979
0.282857142857143,"cosine",31,0.162835978835979
0.282857142857143,"cosine",32,0.144502645502645
0.282857142857143,"cosine",33,0.128555555555556
0.282857142857143,"cosine",34,0.123972222222222
0.282857142857143,"cosine",35,0.113972222222222
0.282857142857143,"cosine",36,0.105019841269841
0.282857142857143,"cosine",37,0.0935
0.282857142857143,"cosine",38,0.0854444444444444
0.282857142857143,"cosine",39,0.0635
0.282857142857143,"cosine",40,0.02175
0.282857142857143,"cosine",41,0.0226666666666667
0.282857142857143,"cosine",42,0.01
0.282857142857143,"cosine",43,-0.02
0.282857142857143,"cosine",44,0.0166666666666667
0.282857142857143,"cosine",45,0.0366666666666667
0.282857142857143,"cosine",46,0.0266666666666667
0.282857142857143,"cosine",47,0.0166666666666667
0.282857142857143,"cosine",48,0.00666666666666667
0.282857142857143,"cosine",49,0.01
0.282857142857143,"cosine",50,0
0.282857142857143,"jaccard",2,-0.090443758310899
0.282857142857143,"jaccard",3,-0.0753379649231515
0.282857142857143,"jaccard",4,-0.0618362469050667
0.282857142857143,"jaccard",5,-0.0273429938317566
0.282857142857143,"jaccard",6,-0.0251146508818429
0.282857142857143,"jaccard",7,-0.0351146508818429
0.282857142857143,"jaccard",8,-0.0250375720403502
0.282857142857143,"jaccard",9,-0.0776082897894538
0.282857142857143,"jaccard",10,-0.082940398248985
0.282857142857143,"jaccard",11,-0.0285487085401029
0.282857142857143,"jaccard",12,-0.00188204187343626
0.282857142857143,"jaccard",13,-0.0320673826581626
0.282857142857143,"jaccard",14,-0.0358608979966853
0.282857142857143,"jaccard",15,-0.0312334480153678
0.282857142857143,"jaccard",16,-0.0147147107400365
0.282857142857143,"jaccard",17,-0.0113813774067032
0.282857142857143,"jaccard",18,0.0289995749742492
0.282857142857143,"jaccard",19,-0.0325471730078288
0.282857142857143,"jaccard",20,-0.0292138396744955
0.282857142857143,"jaccard",21,-0.0258805063411622
0.282857142857143,"jaccard",22,-0.0258409440515999
0.282857142857143,"jaccard",23,0.120974470318591
0.282857142857143,"jaccard",24,0.110974470318591
0.282857142857143,"jaccard",25,0.0472421376020697
0.282857142857143,"jaccard",26,-0.0268008172605427
0.282857142857143,"jaccard",27,-0.010134150593876
0.282857142857143,"jaccard",28,-0.0225675691855599
0.282857142857143,"jaccard",29,-0.0025675691855599
0.282857142857143,"jaccard",30,0.0174324308144401
0.282857142857143,"jaccard",31,0.0207657641477734
0.282857142857143,"jaccard",32,-0.0383858331211272
0.282857142857143,"jaccard",33,-0.0146715474068415
0.282857142857143,"jaccard",34,0.00532845259315848
0.282857142857143,"jaccard",35,0.000100427350427351
0.282857142857143,"jaccard",36,0.00838505747126437
0.282857142857143,"jaccard",37,-0.00513669108669109
0.282857142857143,"jaccard",38,-0.0155519005847953
0.282857142857143,"jaccard",39,-0.0144920634920635
0.282857142857143,"jaccard",40,-0.00754761904761904
0.282857142857143,"jaccard",41,-0.017547619047619
0.282857142857143,"jaccard",42,-0.0142142857142857
0.282857142857143,"jaccard",43,0.00578571428571429
0.282857142857143,"jaccard",44,-0.0116666666666667
0.282857142857143,"jaccard",45,-0.0103333333333333
0.282857142857143,"jaccard",46,-0.00866666666666667
0.282857142857143,"jaccard",47,-0.01
0.282857142857143,"jaccard",48,-0.0233333333333333
0.282857142857143,"jaccard",49,-0.00333333333333333
0.282857142857143,"jaccard",50,0
0.282857142857143,"hamman",2,-0.0382766149391257
0.282857142857143,"hamman",3,-0.0489466906032197
0.282857142857143,"hamman",4,-0.0651612407191771
0.282857142857143,"hamman",5,-0.0869218933456123
0.282857142857143,"hamman",6,-0.104907615697794
0.282857142857143,"hamman",7,-0.0964459769032137
0.282857142857143,"hamman",8,-0.111893668100905
0.282857142857143,"hamman",9,-0.142665541017045
0.282857142857143,"hamman",10,-0.162180847139494
0.282857142857143,"hamman",11,-0.182172343738133
0.282857142857143,"hamman",12,-0.203646825396825
0.282857142857143,"hamman",13,-0.216980158730159
0.282857142857143,"hamman",14,-0.234123015873016
0.282857142857143,"hamman",15,-0.259123015873016
0.282857142857143,"hamman",16,-0.279123015873016
0.282857142857143,"hamman",17,-0.280285714285714
0.282857142857143,"hamman",18,-0.300119047619048
0.282857142857143,"hamman",19,-0.320119047619048
0.282857142857143,"hamman",20,-0.340119047619048
0.282857142857143,"hamman",21,-0.360119047619048
0.282857142857143,"hamman",22,-0.380119047619048
0.282857142857143,"hamman",23,-0.400119047619048
0.282857142857143,"hamman",24,-0.41497619047619
0.282857142857143,"hamman",25,-0.425333333333333
0.282857142857143,"hamman",26,-0.433333333333333
0.282857142857143,"hamman",27,-0.413333333333333
0.282857142857143,"hamman",28,-0.42
0.282857142857143,"hamman",29,-0.4
0.282857142857143,"hamman",30,-0.366666666666667
0.282857142857143,"hamman",31,-0.38
0.282857142857143,"hamman",32,-0.36
0.282857142857143,"hamman",33,-0.34
0.282857142857143,"hamman",34,-0.32
0.282857142857143,"hamman",35,-0.3
0.282857142857143,"hamman",36,-0.28
0.282857142857143,"hamman",37,-0.26
0.282857142857143,"hamman",38,-0.24
0.282857142857143,"hamman",39,-0.22
0.282857142857143,"hamman",40,-0.2
0.282857142857143,"hamman",41,-0.18
0.282857142857143,"hamman",42,-0.16
0.282857142857143,"hamman",43,-0.14
0.282857142857143,"hamman",44,-0.12
0.282857142857143,"hamman",45,-0.1
0.282857142857143,"hamman",46,-0.08
0.282857142857143,"hamman",47,-0.06
0.282857142857143,"hamman",48,-0.04
0.282857142857143,"hamman",49,-0.02
0.282857142857143,"hamman",50,0
0.282857142857143,"simple matching",2,-0.00553783353299869
0.282857142857143,"simple matching",3,-0.003207880708485
0.282857142857143,"simple matching",4,-0.0240251777450824
0.282857142857143,"simple matching",5,0.0189067909425247
0.282857142857143,"simple matching",6,0.0111455691891431
0.282857142857143,"simple matching",7,-0.00334648376189961
0.282857142857143,"simple matching",8,-0.0186923646070705
0.282857142857143,"simple matching",9,0.00425947987259352
0.282857142857143,"simple matching",10,-0.00852984191672826
0.282857142857143,"simple matching",11,0.0395430440208636
0.282857142857143,"simple matching",12,0.112518031995852
0.282857142857143,"simple matching",13,0.153453045689711
0.282857142857143,"simple matching",14,0.161941261177926
0.282857142857143,"simple matching",15,0.180872943551117
0.282857142857143,"simple matching",16,0.173780003596335
0.282857142857143,"simple matching",17,0.169104789921121
0.282857142857143,"simple matching",18,0.172130887632933
0.282857142857143,"simple matching",19,0.134958268585314
0.282857142857143,"simple matching",20,0.106609062236108
0.282857142857143,"simple matching",21,0.0996090622361078
0.282857142857143,"simple matching",22,0.121609062236108
0.282857142857143,"simple matching",23,0.0896090622361078
0.282857142857143,"simple matching",24,0.0753044779315235
0.282857142857143,"simple matching",25,0.0413759065029521
0.282857142857143,"simple matching",26,0.050468253968254
0.282857142857143,"simple matching",27,0.040468253968254
0.282857142857143,"simple matching",28,0.030468253968254
0.282857142857143,"simple matching",29,0.0247539682539682
0.282857142857143,"simple matching",30,0.00507142857142857
0.282857142857143,"simple matching",31,0.0183571428571428
0.282857142857143,"simple matching",32,-0.0180714285714286
0.282857142857143,"simple matching",33,-0.0195714285714286
0.282857142857143,"simple matching",34,-0.0185714285714286
0.282857142857143,"simple matching",35,0.00471428571428571
0.282857142857143,"simple matching",36,0.008
0.282857142857143,"simple matching",37,0.003
0.282857142857143,"simple matching",38,0.0263333333333333
0.282857142857143,"simple matching",39,0.0163333333333333
0.282857142857143,"simple matching",40,0.00633333333333333
0.282857142857143,"simple matching",41,-0.017
0.282857142857143,"simple matching",42,-0.027
0.282857142857143,"simple matching",43,-0.033
0.282857142857143,"simple matching",44,-0.033
0.282857142857143,"simple matching",45,-0.041
0.282857142857143,"simple matching",46,-0.021
0.282857142857143,"simple matching",47,-0.02
0.282857142857143,"simple matching",48,0
0.282857142857143,"simple matching",49,0.01
0.282857142857143,"simple matching",50,0
0.282857142857143,"faith",2,-0.00423029738413903
0.282857142857143,"faith",3,-0.0753379649231515
0.282857142857143,"faith",4,-0.0410461725216494
0.282857142857143,"faith",5,-0.0273429938317566
0.282857142857143,"faith",6,0.00236338931577685
0.282857142857143,"faith",7,0.0726918446574212
0.282857142857143,"faith",8,0.13095554955216
0.282857142857143,"faith",9,0.12095554955216
0.282857142857143,"faith",10,0.123013279404008
0.282857142857143,"faith",11,0.123013279404008
0.282857142857143,"faith",12,0.156947508670456
0.282857142857143,"faith",13,0.146947508670456
0.282857142857143,"faith",14,0.11490390465838
0.282857142857143,"faith",15,0.0933585067012177
0.282857142857143,"faith",16,0.128135004476213
0.282857142857143,"faith",17,0.0863954056257095
0.282857142857143,"faith",18,0.143759938560707
0.282857142857143,"faith",19,0.14709327189404
0.282857142857143,"faith",20,0.16709327189404
0.282857142857143,"faith",21,0.208868450618521
0.282857142857143,"faith",22,0.188868450618521
0.282857142857143,"faith",23,0.162549036699107
0.282857142857143,"faith",24,0.135734524465578
0.282857142857143,"faith",25,0.144893254624309
0.282857142857143,"faith",26,0.0826997062372118
0.282857142857143,"faith",27,0.0599219284594341
0.282857142857143,"faith",28,0.0739746923870763
0.282857142857143,"faith",29,0.0591758241758242
0.282857142857143,"faith",30,0.0373980463980464
0.282857142857143,"faith",31,0.0573980463980464
0.282857142857143,"faith",32,0.0707313797313797
0.282857142857143,"faith",33,0.0393504273504274
0.282857142857143,"faith",34,0.0488571428571429
0.282857142857143,"faith",35,0.0321904761904762
0.282857142857143,"faith",36,0.0321904761904762
0.282857142857143,"faith",37,0.0521904761904762
0.282857142857143,"faith",38,0.0341904761904762
0.282857142857143,"faith",39,0.0291904761904762
0.282857142857143,"faith",40,0.0378571428571429
0.282857142857143,"faith",41,0.0212380952380952
0.282857142857143,"faith",42,0.0392380952380952
0.282857142857143,"faith",43,0.0292380952380952
0.282857142857143,"faith",44,0.0192380952380952
0.282857142857143,"faith",45,-0.00433333333333333
0.282857142857143,"faith",46,-0.0143333333333333
0.282857142857143,"faith",47,-0.0266666666666667
0.282857142857143,"faith",48,-0.0233333333333333
0.282857142857143,"faith",49,-0.00333333333333333
0.282857142857143,"faith",50,0
0.353571428571429,"cosine",2,-0.090443758310899
0.353571428571429,"cosine",3,-0.0753379649231515
0.353571428571429,"cosine",4,-0.0614715262172698
0.353571428571429,"cosine",5,-0.0510461725216494
0.353571428571429,"cosine",6,-0.0410285317377207
0.353571428571429,"cosine",7,-0.026952720826049
0.353571428571429,"cosine",8,-0.0176366106842232
0.353571428571429,"cosine",9,-0.01370951423812
0.353571428571429,"cosine",10,-0.0037509009086298
0.353571428571429,"cosine",11,-0.00303152435453305
0.353571428571429,"cosine",12,0.0143090910997947
0.353571428571429,"cosine",13,0.0175353888615819
0.353571428571429,"cosine",14,0.0120668034728324
0.353571428571429,"cosine",15,0.0339362885426588
0.353571428571429,"cosine",16,0.0303523138514101
0.353571428571429,"cosine",17,0.0254293178335327
0.353571428571429,"cosine",18,0.0436841715990736
0.353571428571429,"cosine",19,0.0526806380659522
0.353571428571429,"cosine",20,0.0529756429603231
