"theta","dist","k","calins"
0.707142857142857,"hamman",12,-1
0.707142857142857,"hamman",13,-1
0.707142857142857,"hamman",14,-1
0.707142857142857,"hamman",15,-1
0.707142857142857,"hamman",16,-1
0.707142857142857,"hamman",17,-1
0.707142857142857,"hamman",18,-1
0.707142857142857,"hamman",19,-1
0.707142857142857,"hamman",20,-1
0.707142857142857,"hamman",21,-1
0.707142857142857,"hamman",22,-1
0.707142857142857,"hamman",23,-1
0.707142857142857,"hamman",24,-1
0.707142857142857,"hamman",25,-1
0.707142857142857,"hamman",26,-1
0.707142857142857,"hamman",27,-1
0.707142857142857,"hamman",28,-1
0.707142857142857,"hamman",29,-1
0.707142857142857,"hamman",30,-1
0.707142857142857,"hamman",31,-1
0.707142857142857,"hamman",32,-1
0.707142857142857,"hamman",33,NA
0.707142857142857,"simple matching",2,0
0.707142857142857,"simple matching",3,0
0.707142857142857,"simple matching",4,1.35812672176309
0.707142857142857,"simple matching",5,479.5
0.707142857142857,"simple matching",6,43.2
0.707142857142857,"simple matching",7,117
0.707142857142857,"simple matching",8,96.4285714285714
0.707142857142857,"simple matching",9,3
0.707142857142857,"simple matching",10,0
0.707142857142857,"simple matching",11,0
0.707142857142857,"simple matching",12,0
0.707142857142857,"simple matching",13,0.365853658536585
0.707142857142857,"simple matching",14,0
0.707142857142857,"simple matching",15,6
0.707142857142857,"simple matching",16,1.36
0.707142857142857,"simple matching",17,3.46153846153846
0.707142857142857,"simple matching",18,7.94117647058824
0.707142857142857,"simple matching",19,7
0.707142857142857,"simple matching",20,0.684210526315789
0.707142857142857,"simple matching",21,0
0.707142857142857,"simple matching",22,0
0.707142857142857,"simple matching",23,0.865384615384615
0.707142857142857,"simple matching",24,0.0815217391304348
0.707142857142857,"simple matching",25,0.292682926829268
0.707142857142857,"simple matching",26,0.08
0.707142857142857,"simple matching",27,0.280936454849498
0.707142857142857,"simple matching",28,0.317460317460317
0.707142857142857,"simple matching",29,0.21978021978022
0.707142857142857,"simple matching",30,0
0.707142857142857,"simple matching",31,0
0.707142857142857,"simple matching",32,0
0.707142857142857,"simple matching",33,NA
0.707142857142857,"faith",2,-1
0.707142857142857,"faith",3,-1
0.707142857142857,"faith",4,-1
0.707142857142857,"faith",5,-1
0.707142857142857,"faith",6,-1
0.707142857142857,"faith",7,-1
0.707142857142857,"faith",8,-1
0.707142857142857,"faith",9,-1
0.707142857142857,"faith",10,-1
0.707142857142857,"faith",11,-1
0.707142857142857,"faith",12,-1
0.707142857142857,"faith",13,-1
0.707142857142857,"faith",14,-1
0.707142857142857,"faith",15,-1
0.707142857142857,"faith",16,-1
0.707142857142857,"faith",17,-1
0.707142857142857,"faith",18,-1
0.707142857142857,"faith",19,-1
0.707142857142857,"faith",20,-1
0.707142857142857,"faith",21,-1
0.707142857142857,"faith",22,-1
0.707142857142857,"faith",23,-1
0.707142857142857,"faith",24,-1
0.707142857142857,"faith",25,-1
0.707142857142857,"faith",26,-1
0.707142857142857,"faith",27,-1
0.707142857142857,"faith",28,-1
0.707142857142857,"faith",29,-1
0.707142857142857,"faith",30,-1
0.707142857142857,"faith",31,-1
0.707142857142857,"faith",32,-1
0.707142857142857,"faith",33,NA
0.777857142857143,"cosine",2,-1
0.777857142857143,"cosine",3,-1
0.777857142857143,"cosine",4,-1
0.777857142857143,"cosine",5,-1
0.777857142857143,"cosine",6,-1
0.777857142857143,"cosine",7,-1
0.777857142857143,"cosine",8,-1
0.777857142857143,"cosine",9,0.742857142857143
0.777857142857143,"cosine",10,0.239583333333333
0.777857142857143,"cosine",11,0.2475
0.777857142857143,"cosine",12,0.226076555023923
0.777857142857143,"cosine",13,0.531400966183575
0.777857142857143,"cosine",14,0.444816053511706
0.777857142857143,"cosine",15,0.428571428571429
0.777857142857143,"cosine",16,0.422222222222222
0.777857142857143,"cosine",17,0.222222222222222
0.777857142857143,"cosine",18,0.454545454545455
0.777857142857143,"cosine",19,10.6296296296296
0.777857142857143,"cosine",20,5.47368421052632
0.777857142857143,"cosine",21,1.4
0.777857142857143,"cosine",22,1.36190476190476
0.777857142857143,"cosine",23,1.36363636363636
0.777857142857143,"cosine",24,2.34782608695652
0.777857142857143,"cosine",25,1.66666666666667
0.777857142857143,"cosine",26,0.08
0.777857142857143,"cosine",27,0.0673076923076923
0.777857142857143,"cosine",28,0.0555555555555556
0.777857142857143,"cosine",29,0.21978021978022
0.777857142857143,"cosine",30,0.0344827586206897
0.777857142857143,"cosine",31,0.266666666666667
0.777857142857143,"cosine",32,0.0161290322580645
0.777857142857143,"cosine",33,NA
0.777857142857143,"jaccard",2,-1
0.777857142857143,"jaccard",3,-1
0.777857142857143,"jaccard",4,-1
0.777857142857143,"jaccard",5,-1
0.777857142857143,"jaccard",6,-1
0.777857142857143,"jaccard",7,-1
0.777857142857143,"jaccard",8,-1
0.777857142857143,"jaccard",9,-1
0.777857142857143,"jaccard",10,-1
0.777857142857143,"jaccard",11,-1
0.777857142857143,"jaccard",12,-1
0.777857142857143,"jaccard",13,-1
0.777857142857143,"jaccard",14,-1
0.777857142857143,"jaccard",15,-1
0.777857142857143,"jaccard",16,-1
0.777857142857143,"jaccard",17,-1
0.777857142857143,"jaccard",18,-1
0.777857142857143,"jaccard",19,-1
0.777857142857143,"jaccard",20,-1
0.777857142857143,"jaccard",21,-1
0.777857142857143,"jaccard",22,-1
0.777857142857143,"jaccard",23,-1
0.777857142857143,"jaccard",24,-1
0.777857142857143,"jaccard",25,-1
0.777857142857143,"jaccard",26,-1
0.777857142857143,"jaccard",27,-1
0.777857142857143,"jaccard",28,-1
0.777857142857143,"jaccard",29,-1
0.777857142857143,"jaccard",30,-1
0.777857142857143,"jaccard",31,-1
0.777857142857143,"jaccard",32,-1
0.777857142857143,"jaccard",33,NA
0.777857142857143,"hamman",2,-1
0.777857142857143,"hamman",3,-1
0.777857142857143,"hamman",4,-1
0.777857142857143,"hamman",5,-1
0.777857142857143,"hamman",6,-1
0.777857142857143,"hamman",7,-1
0.777857142857143,"hamman",8,-1
0.777857142857143,"hamman",9,-1
0.777857142857143,"hamman",10,-1
0.777857142857143,"hamman",11,-1
0.777857142857143,"hamman",12,-1
0.777857142857143,"hamman",13,-1
0.777857142857143,"hamman",14,-1
0.777857142857143,"hamman",15,-1
0.777857142857143,"hamman",16,-1
0.777857142857143,"hamman",17,-1
0.777857142857143,"hamman",18,-1
0.777857142857143,"hamman",19,-1
0.777857142857143,"hamman",20,-1
0.777857142857143,"hamman",21,-1
0.777857142857143,"hamman",22,-1
0.777857142857143,"hamman",23,-1
0.777857142857143,"hamman",24,-1
0.777857142857143,"hamman",25,-1
0.777857142857143,"hamman",26,-1
0.777857142857143,"hamman",27,-1
0.777857142857143,"hamman",28,-1
0.777857142857143,"hamman",29,-1
0.777857142857143,"hamman",30,-1
0.777857142857143,"hamman",31,-1
0.777857142857143,"hamman",32,-1
0.777857142857143,"hamman",33,NA
0.777857142857143,"simple matching",2,0
0.777857142857143,"simple matching",3,0
0.777857142857143,"simple matching",4,1.35812672176309
0.777857142857143,"simple matching",5,479.5
0.777857142857143,"simple matching",6,7.67368421052632
0.777857142857143,"simple matching",7,0.705426356589147
0.777857142857143,"simple matching",8,2.57936507936508
0.777857142857143,"simple matching",9,0
0.777857142857143,"simple matching",10,0
0.777857142857143,"simple matching",11,0
0.777857142857143,"simple matching",12,0.419068736141907
0.777857142857143,"simple matching",13,0
0.777857142857143,"simple matching",14,6.82051282051282
0.777857142857143,"simple matching",15,1.54285714285714
0.777857142857143,"simple matching",16,3.92307692307692
0.777857142857143,"simple matching",17,9
0.777857142857143,"simple matching",18,7.94117647058824
0.777857142857143,"simple matching",19,0.777777777777778
0.777857142857143,"simple matching",20,0
0.777857142857143,"simple matching",21,0
0.777857142857143,"simple matching",22,0
0.777857142857143,"simple matching",23,0.865384615384615
0.777857142857143,"simple matching",24,0.0815217391304348
0.777857142857143,"simple matching",25,0.292682926829268
0.777857142857143,"simple matching",26,0.08
0.777857142857143,"simple matching",27,0.280936454849498
0.777857142857143,"simple matching",28,0.317460317460317
0.777857142857143,"simple matching",29,0.21978021978022
0.777857142857143,"simple matching",30,0
0.777857142857143,"simple matching",31,0
0.777857142857143,"simple matching",32,0
0.777857142857143,"simple matching",33,NA
0.777857142857143,"faith",2,-1
0.777857142857143,"faith",3,-1
0.777857142857143,"faith",4,-1
0.777857142857143,"faith",5,-1
0.777857142857143,"faith",6,-1
0.777857142857143,"faith",7,-1
0.777857142857143,"faith",8,-1
0.777857142857143,"faith",9,-1
0.777857142857143,"faith",10,-1
0.777857142857143,"faith",11,-1
0.777857142857143,"faith",12,-1
0.777857142857143,"faith",13,-1
0.777857142857143,"faith",14,-1
0.777857142857143,"faith",15,-1
0.777857142857143,"faith",16,-1
0.777857142857143,"faith",17,-1
0.777857142857143,"faith",18,-1
0.777857142857143,"faith",19,-1
0.777857142857143,"faith",20,-1
0.777857142857143,"faith",21,-1
0.777857142857143,"faith",22,-1
0.777857142857143,"faith",23,-1
0.777857142857143,"faith",24,-1
0.777857142857143,"faith",25,-1
0.777857142857143,"faith",26,-1
0.777857142857143,"faith",27,-1
0.777857142857143,"faith",28,-1
0.777857142857143,"faith",29,-1
0.777857142857143,"faith",30,-1
0.777857142857143,"faith",31,-1
0.777857142857143,"faith",32,-1
0.777857142857143,"faith",33,NA
0.848571428571429,"cosine",2,-1
0.848571428571429,"cosine",3,-1
0.848571428571429,"cosine",4,-1
0.848571428571429,"cosine",5,-1
0.848571428571429,"cosine",6,-1
0.848571428571429,"cosine",7,-1
0.848571428571429,"cosine",8,-1
0.848571428571429,"cosine",9,-1
0.848571428571429,"cosine",10,-1
0.848571428571429,"cosine",11,-1
0.848571428571429,"cosine",12,-1
0.848571428571429,"cosine",13,-1
0.848571428571429,"cosine",14,-1
0.848571428571429,"cosine",15,-1
0.848571428571429,"cosine",16,-1
0.848571428571429,"cosine",17,-1
0.848571428571429,"cosine",18,-1
0.848571428571429,"cosine",19,1.80645161290323
0.848571428571429,"cosine",20,1.56706281833616
0.848571428571429,"cosine",21,0.28
0.848571428571429,"cosine",22,3.66666666666667
0.848571428571429,"cosine",23,0.454545454545455
0.848571428571429,"cosine",24,4.56521739130435
0.848571428571429,"cosine",25,1.66666666666667
0.848571428571429,"cosine",26,0.08
0.848571428571429,"cosine",27,0.0673076923076923
0.848571428571429,"cosine",28,0.0555555555555556
0.848571428571429,"cosine",29,0.21978021978022
0.848571428571429,"cosine",30,0.0344827586206897
0.848571428571429,"cosine",31,0.266666666666667
0.848571428571429,"cosine",32,0.0161290322580645
0.848571428571429,"cosine",33,NA
0.848571428571429,"jaccard",2,-1
0.848571428571429,"jaccard",3,-1
0.848571428571429,"jaccard",4,-1
0.848571428571429,"jaccard",5,-1
0.848571428571429,"jaccard",6,-1
0.848571428571429,"jaccard",7,-1
0.848571428571429,"jaccard",8,-1
0.848571428571429,"jaccard",9,-1
0.848571428571429,"jaccard",10,-1
0.848571428571429,"jaccard",11,-1
0.848571428571429,"jaccard",12,-1
0.848571428571429,"jaccard",13,-1
0.848571428571429,"jaccard",14,-1
0.848571428571429,"jaccard",15,-1
0.848571428571429,"jaccard",16,-1
0.848571428571429,"jaccard",17,-1
0.848571428571429,"jaccard",18,-1
0.848571428571429,"jaccard",19,-1
0.848571428571429,"jaccard",20,-1
0.848571428571429,"jaccard",21,-1
0.848571428571429,"jaccard",22,-1
0.848571428571429,"jaccard",23,-1
0.848571428571429,"jaccard",24,-1
0.848571428571429,"jaccard",25,-1
0.848571428571429,"jaccard",26,-1
0.848571428571429,"jaccard",27,-1
0.848571428571429,"jaccard",28,-1
0.848571428571429,"jaccard",29,-1
0.848571428571429,"jaccard",30,-1
0.848571428571429,"jaccard",31,-1
0.848571428571429,"jaccard",32,-1
0.848571428571429,"jaccard",33,NA
0.848571428571429,"hamman",2,-1
0.848571428571429,"hamman",3,-1
0.848571428571429,"hamman",4,-1
0.848571428571429,"hamman",5,-1
0.848571428571429,"hamman",6,-1
0.848571428571429,"hamman",7,-1
0.848571428571429,"hamman",8,-1
0.848571428571429,"hamman",9,-1
0.848571428571429,"hamman",10,-1
0.848571428571429,"hamman",11,-1
0.848571428571429,"hamman",12,-1
0.848571428571429,"hamman",13,-1
0.848571428571429,"hamman",14,-1
0.848571428571429,"hamman",15,-1
0.848571428571429,"hamman",16,-1
0.848571428571429,"hamman",17,-1
0.848571428571429,"hamman",18,-1
0.848571428571429,"hamman",19,-1
0.848571428571429,"hamman",20,-1
0.848571428571429,"hamman",21,-1
0.848571428571429,"hamman",22,-1
0.848571428571429,"hamman",23,-1
0.848571428571429,"hamman",24,-1
0.848571428571429,"hamman",25,-1
0.848571428571429,"hamman",26,-1
0.848571428571429,"hamman",27,-1
0.848571428571429,"hamman",28,-1
0.848571428571429,"hamman",29,-1
0.848571428571429,"hamman",30,-1
0.848571428571429,"hamman",31,-1
0.848571428571429,"hamman",32,-1
0.848571428571429,"hamman",33,NA
0.848571428571429,"simple matching",2,-1
0.848571428571429,"simple matching",3,-1
0.848571428571429,"simple matching",4,-1
0.848571428571429,"simple matching",5,-1
0.848571428571429,"simple matching",6,-1
0.848571428571429,"simple matching",7,-1
0.848571428571429,"simple matching",8,-1
0.848571428571429,"simple matching",9,-1
0.848571428571429,"simple matching",10,-1
0.848571428571429,"simple matching",11,-1
0.848571428571429,"simple matching",12,-1
0.848571428571429,"simple matching",13,-1
0.848571428571429,"simple matching",14,-1
0.848571428571429,"simple matching",15,-1
0.848571428571429,"simple matching",16,-1
0.848571428571429,"simple matching",17,-1
0.848571428571429,"simple matching",18,-1
0.848571428571429,"simple matching",19,-1
0.848571428571429,"simple matching",20,-1
0.848571428571429,"simple matching",21,-1
0.848571428571429,"simple matching",22,-1
0.848571428571429,"simple matching",23,-1
0.848571428571429,"simple matching",24,-1
0.848571428571429,"simple matching",25,-1
0.848571428571429,"simple matching",26,-1
0.848571428571429,"simple matching",27,-1
0.848571428571429,"simple matching",28,-1
0.848571428571429,"simple matching",29,-1
0.848571428571429,"simple matching",30,-1
0.848571428571429,"simple matching",31,-1
0.848571428571429,"simple matching",32,-1
0.848571428571429,"simple matching",33,NA
0.848571428571429,"faith",2,-1
0.848571428571429,"faith",3,-1
0.848571428571429,"faith",4,-1
0.848571428571429,"faith",5,-1
0.848571428571429,"faith",6,-1
0.848571428571429,"faith",7,-1
0.848571428571429,"faith",8,-1
0.848571428571429,"faith",9,-1
0.848571428571429,"faith",10,-1
0.848571428571429,"faith",11,-1
0.848571428571429,"faith",12,-1
0.848571428571429,"faith",13,-1
0.848571428571429,"faith",14,-1
0.848571428571429,"faith",15,-1
0.848571428571429,"faith",16,-1
0.848571428571429,"faith",17,-1
0.848571428571429,"faith",18,-1
0.848571428571429,"faith",19,-1
0.848571428571429,"faith",20,-1
0.848571428571429,"faith",21,-1
0.848571428571429,"faith",22,-1
0.848571428571429,"faith",23,-1
0.848571428571429,"faith",24,-1
0.848571428571429,"faith",25,-1
0.848571428571429,"faith",26,-1
0.848571428571429,"faith",27,-1
0.848571428571429,"faith",28,-1
0.848571428571429,"faith",29,-1
0.848571428571429,"faith",30,-1
0.848571428571429,"faith",31,-1
0.848571428571429,"faith",32,-1
0.848571428571429,"faith",33,NA
0.919285714285714,"cosine",2,-1
0.919285714285714,"cosine",3,-1
0.919285714285714,"cosine",4,-1
0.919285714285714,"cosine",5,-1
0.919285714285714,"cosine",6,-1
0.919285714285714,"cosine",7,-1
0.919285714285714,"cosine",8,-1
0.919285714285714,"cosine",9,-1
0.919285714285714,"cosine",10,-1
0.919285714285714,"cosine",11,-1
0.919285714285714,"cosine",12,-1
0.919285714285714,"cosine",13,-1
0.919285714285714,"cosine",14,-1
0.919285714285714,"cosine",15,-1
0.919285714285714,"cosine",16,-1
0.919285714285714,"cosine",17,-1
0.919285714285714,"cosine",18,-1
0.919285714285714,"cosine",19,-1
0.919285714285714,"cosine",20,-1
0.919285714285714,"cosine",21,-1
0.919285714285714,"cosine",22,-1
0.919285714285714,"cosine",23,-1
0.919285714285714,"cosine",24,-1
0.919285714285714,"cosine",25,-1
0.919285714285714,"cosine",26,-1
0.919285714285714,"cosine",27,-1
0.919285714285714,"cosine",28,-1
0.919285714285714,"cosine",29,-1
0.919285714285714,"cosine",30,-1
0.919285714285714,"cosine",31,-1
0.919285714285714,"cosine",32,-1
0.919285714285714,"cosine",33,NA
0.919285714285714,"jaccard",2,-1
0.919285714285714,"jaccard",3,-1
0.919285714285714,"jaccard",4,-1
0.919285714285714,"jaccard",5,-1
0.919285714285714,"jaccard",6,-1
0.919285714285714,"jaccard",7,-1
0.919285714285714,"jaccard",8,-1
0.919285714285714,"jaccard",9,-1
0.919285714285714,"jaccard",10,-1
0.919285714285714,"jaccard",11,-1
0.919285714285714,"jaccard",12,-1
0.919285714285714,"jaccard",13,-1
0.919285714285714,"jaccard",14,-1
0.919285714285714,"jaccard",15,-1
0.919285714285714,"jaccard",16,-1
0.919285714285714,"jaccard",17,-1
0.919285714285714,"jaccard",18,-1
0.919285714285714,"jaccard",19,-1
0.919285714285714,"jaccard",20,-1
0.919285714285714,"jaccard",21,-1
0.919285714285714,"jaccard",22,-1
0.919285714285714,"jaccard",23,-1
0.919285714285714,"jaccard",24,-1
0.919285714285714,"jaccard",25,-1
0.919285714285714,"jaccard",26,-1
0.919285714285714,"jaccard",27,-1
0.919285714285714,"jaccard",28,-1
0.919285714285714,"jaccard",29,-1
0.919285714285714,"jaccard",30,-1
0.919285714285714,"jaccard",31,-1
0.919285714285714,"jaccard",32,-1
0.919285714285714,"jaccard",33,NA
0.919285714285714,"hamman",2,-1
0.919285714285714,"hamman",3,-1
0.919285714285714,"hamman",4,-1
0.919285714285714,"hamman",5,-1
0.919285714285714,"hamman",6,-1
0.919285714285714,"hamman",7,-1
0.919285714285714,"hamman",8,-1
0.919285714285714,"hamman",9,-1
0.919285714285714,"hamman",10,-1
0.919285714285714,"hamman",11,-1
0.919285714285714,"hamman",12,-1
0.919285714285714,"hamman",13,-1
0.919285714285714,"hamman",14,-1
0.919285714285714,"hamman",15,-1
0.919285714285714,"hamman",16,-1
0.919285714285714,"hamman",17,-1
0.919285714285714,"hamman",18,-1
0.919285714285714,"hamman",19,-1
0.919285714285714,"hamman",20,-1
0.919285714285714,"hamman",21,-1
0.919285714285714,"hamman",22,-1
0.919285714285714,"hamman",23,-1
0.919285714285714,"hamman",24,-1
0.919285714285714,"hamman",25,-1
0.919285714285714,"hamman",26,-1
0.919285714285714,"hamman",27,-1
0.919285714285714,"hamman",28,-1
0.919285714285714,"hamman",29,-1
0.919285714285714,"hamman",30,-1
0.919285714285714,"hamman",31,-1
0.919285714285714,"hamman",32,-1
0.919285714285714,"hamman",33,NA
0.919285714285714,"simple matching",2,-1
0.919285714285714,"simple matching",3,-1
0.919285714285714,"simple matching",4,-1
0.919285714285714,"simple matching",5,-1
0.919285714285714,"simple matching",6,-1
0.919285714285714,"simple matching",7,-1
0.919285714285714,"simple matching",8,-1
0.919285714285714,"simple matching",9,-1
0.919285714285714,"simple matching",10,-1
0.919285714285714,"simple matching",11,-1
0.919285714285714,"simple matching",12,-1
0.919285714285714,"simple matching",13,-1
0.919285714285714,"simple matching",14,-1
0.919285714285714,"simple matching",15,-1
0.919285714285714,"simple matching",16,-1
0.919285714285714,"simple matching",17,-1
0.919285714285714,"simple matching",18,-1
0.919285714285714,"simple matching",19,-1
0.919285714285714,"simple matching",20,-1
0.919285714285714,"simple matching",21,-1
0.919285714285714,"simple matching",22,-1
0.919285714285714,"simple matching",23,-1
0.919285714285714,"simple matching",24,-1
0.919285714285714,"simple matching",25,-1
0.919285714285714,"simple matching",26,-1
0.919285714285714,"simple matching",27,-1
0.919285714285714,"simple matching",28,-1
0.919285714285714,"simple matching",29,-1
0.919285714285714,"simple matching",30,-1
0.919285714285714,"simple matching",31,-1
0.919285714285714,"simple matching",32,-1
0.919285714285714,"simple matching",33,NA
0.919285714285714,"faith",2,-1
0.919285714285714,"faith",3,-1
0.919285714285714,"faith",4,-1
0.919285714285714,"faith",5,-1
0.919285714285714,"faith",6,-1
0.919285714285714,"faith",7,-1
0.919285714285714,"faith",8,-1
0.919285714285714,"faith",9,-1
0.919285714285714,"faith",10,-1
0.919285714285714,"faith",11,-1
0.919285714285714,"faith",12,-1
0.919285714285714,"faith",13,-1
0.919285714285714,"faith",14,-1
0.919285714285714,"faith",15,-1
0.919285714285714,"faith",16,-1
0.919285714285714,"faith",17,-1
0.919285714285714,"faith",18,-1
0.919285714285714,"faith",19,-1
0.919285714285714,"faith",20,-1
0.919285714285714,"faith",21,-1
0.919285714285714,"faith",22,-1
0.919285714285714,"faith",23,-1
0.919285714285714,"faith",24,-1
0.919285714285714,"faith",25,-1
0.919285714285714,"faith",26,-1
0.919285714285714,"faith",27,-1
0.919285714285714,"faith",28,-1
0.919285714285714,"faith",29,-1
0.919285714285714,"faith",30,-1
0.919285714285714,"faith",31,-1
0.919285714285714,"faith",32,-1
0.919285714285714,"faith",33,NA
0.99,"cosine",2,-1
0.99,"cosine",3,-1
0.99,"cosine",4,-1
0.99,"cosine",5,-1
0.99,"cosine",6,-1
0.99,"cosine",7,-1
0.99,"cosine",8,-1
0.99,"cosine",9,-1
0.99,"cosine",10,-1
0.99,"cosine",11,-1
0.99,"cosine",12,-1
0.99,"cosine",13,-1
0.99,"cosine",14,-1
0.99,"cosine",15,-1
0.99,"cosine",16,-1
0.99,"cosine",17,-1
0.99,"cosine",18,-1
0.99,"cosine",19,-1
0.99,"cosine",20,-1
0.99,"cosine",21,-1
0.99,"cosine",22,-1
0.99,"cosine",23,-1
0.99,"cosine",24,-1
0.99,"cosine",25,-1
0.99,"cosine",26,-1
0.99,"cosine",27,-1
0.99,"cosine",28,-1
0.99,"cosine",29,-1
0.99,"cosine",30,-1
0.99,"cosine",31,-1
0.99,"cosine",32,-1
0.99,"cosine",33,NA
0.99,"jaccard",2,-1
0.99,"jaccard",3,-1
0.99,"jaccard",4,-1
0.99,"jaccard",5,-1
0.99,"jaccard",6,-1
0.99,"jaccard",7,-1
0.99,"jaccard",8,-1
0.99,"jaccard",9,-1
0.99,"jaccard",10,-1
0.99,"jaccard",11,-1
0.99,"jaccard",12,-1
0.99,"jaccard",13,-1
0.99,"jaccard",14,-1
0.99,"jaccard",15,-1
0.99,"jaccard",16,-1
0.99,"jaccard",17,-1
0.99,"jaccard",18,-1
0.99,"jaccard",19,-1
0.99,"jaccard",20,-1
0.99,"jaccard",21,-1
0.99,"jaccard",22,-1
0.99,"jaccard",23,-1
0.99,"jaccard",24,-1
0.99,"jaccard",25,-1
0.99,"jaccard",26,-1
0.99,"jaccard",27,-1
0.99,"jaccard",28,-1
0.99,"jaccard",29,-1
0.99,"jaccard",30,-1
0.99,"jaccard",31,-1
0.99,"jaccard",32,-1
0.99,"jaccard",33,NA
0.99,"hamman",2,-1
0.99,"hamman",3,-1
0.99,"hamman",4,-1
0.99,"hamman",5,-1
0.99,"hamman",6,-1
0.99,"hamman",7,-1
0.99,"hamman",8,-1
0.99,"hamman",9,-1
0.99,"hamman",10,-1
0.99,"hamman",11,-1
0.99,"hamman",12,-1
0.99,"hamman",13,-1
0.99,"hamman",14,-1
0.99,"hamman",15,-1
0.99,"hamman",16,-1
0.99,"hamman",17,-1
0.99,"hamman",18,-1
0.99,"hamman",19,-1
0.99,"hamman",20,-1
0.99,"hamman",21,-1
0.99,"hamman",22,-1
0.99,"hamman",23,-1
0.99,"hamman",24,-1
0.99,"hamman",25,-1
0.99,"hamman",26,-1
0.99,"hamman",27,-1
0.99,"hamman",28,-1
0.99,"hamman",29,-1
0.99,"hamman",30,-1
0.99,"hamman",31,-1
0.99,"hamman",32,-1
0.99,"hamman",33,NA
0.99,"simple matching",2,-1
0.99,"simple matching",3,-1
0.99,"simple matching",4,-1
0.99,"simple matching",5,-1
0.99,"simple matching",6,-1
0.99,"simple matching",7,-1
0.99,"simple matching",8,-1
0.99,"simple matching",9,-1
0.99,"simple matching",10,-1
0.99,"simple matching",11,-1
0.99,"simple matching",12,-1
0.99,"simple matching",13,-1
0.99,"simple matching",14,-1
0.99,"simple matching",15,-1
0.99,"simple matching",16,-1
0.99,"simple matching",17,-1
0.99,"simple matching",18,-1
0.99,"simple matching",19,-1
0.99,"simple matching",20,-1
0.99,"simple matching",21,-1
0.99,"simple matching",22,-1
0.99,"simple matching",23,-1
0.99,"simple matching",24,-1
0.99,"simple matching",25,-1
0.99,"simple matching",26,-1
0.99,"simple matching",27,-1
0.99,"simple matching",28,-1
0.99,"simple matching",29,-1
0.99,"simple matching",30,-1
0.99,"simple matching",31,-1
0.99,"simple matching",32,-1
0.99,"simple matching",33,NA
0.99,"faith",2,-1
0.99,"faith",3,-1
0.99,"faith",4,-1
0.99,"faith",5,-1
0.99,"faith",6,-1
0.99,"faith",7,-1
0.99,"faith",8,-1
0.99,"faith",9,-1
0.99,"faith",10,-1
0.99,"faith",11,-1
0.99,"faith",12,-1
0.99,"faith",13,-1
0.99,"faith",14,-1
0.99,"faith",15,-1
0.99,"faith",16,-1
0.99,"faith",17,-1
0.99,"faith",18,-1
0.99,"faith",19,-1
0.99,"faith",20,-1
0.99,"faith",21,-1
0.99,"faith",22,-1
0.99,"faith",23,-1
0.99,"faith",24,-1
0.99,"faith",25,-1
0.99,"faith",26,-1
0.99,"faith",27,-1
0.99,"faith",28,-1
0.99,"faith",29,-1
0.99,"faith",30,-1
0.99,"faith",31,-1
0.99,"faith",32,-1
0.99,"faith",33,NA
